correct,cue,flanker_location,flanker_middle_direction,response_time,flanker_type,worker_id,rt_nan
1.0,spatial,down,left,0.495,incongruent,s593,0
1.0,double,up,left,0.784,incongruent,s593,0
1.0,spatial,down,right,0.653,incongruent,s593,0
1.0,double,up,right,0.422,congruent,s593,0
1.0,double,up,left,0.488,incongruent,s593,0
1.0,double,up,left,0.435,incongruent,s593,0
1.0,spatial,down,right,0.627,congruent,s593,0
1.0,double,up,left,0.541,congruent,s593,0
1.0,spatial,down,right,0.654,incongruent,s593,0
1.0,spatial,down,right,0.529,incongruent,s593,0
1.0,spatial,up,left,0.515,congruent,s593,0
1.0,spatial,up,right,0.46,congruent,s593,0
1.0,double,down,right,0.605,incongruent,s593,0
1.0,double,down,left,0.543,congruent,s593,0
1.0,double,up,left,0.479,congruent,s593,0
1.0,spatial,up,left,0.422,congruent,s593,0
1.0,double,down,left,0.486,congruent,s593,0
1.0,double,up,left,0.637,incongruent,s593,0
1.0,spatial,down,left,0.52,congruent,s593,0
1.0,spatial,down,left,0.431,congruent,s593,0
1.0,spatial,up,left,0.449,congruent,s593,0
1.0,spatial,down,left,0.47,incongruent,s593,0
1.0,double,down,right,0.448,congruent,s593,0
1.0,double,up,left,0.465,congruent,s593,0
1.0,double,down,right,0.426,congruent,s593,0
1.0,double,down,right,0.447,congruent,s593,0
1.0,double,down,left,0.451,congruent,s593,0
1.0,spatial,down,right,0.453,congruent,s593,0
1.0,spatial,down,right,0.445,incongruent,s593,0
1.0,double,up,left,0.528,incongruent,s593,0
1.0,spatial,up,left,0.482,congruent,s593,0
1.0,spatial,down,right,0.59,congruent,s593,0
1.0,spatial,up,left,0.49,congruent,s593,0
1.0,double,down,right,0.506,incongruent,s593,0
1.0,double,up,left,0.568,incongruent,s593,0
1.0,double,down,right,0.44,incongruent,s593,0
1.0,spatial,up,right,0.575,incongruent,s593,0
1.0,spatial,down,left,0.564,incongruent,s593,0
1.0,double,down,left,0.481,incongruent,s593,0
1.0,double,down,left,0.52,incongruent,s593,0
1.0,spatial,up,right,0.539,incongruent,s593,0
1.0,double,down,left,0.618,incongruent,s593,0
1.0,double,up,right,0.449,incongruent,s593,0
1.0,double,up,right,0.45,incongruent,s593,0
1.0,double,up,left,0.448,congruent,s593,0
1.0,spatial,down,right,0.615,incongruent,s593,0
1.0,spatial,up,right,0.53,congruent,s593,0
1.0,spatial,down,left,0.504,congruent,s593,0
1.0,spatial,down,right,0.457,incongruent,s593,0
1.0,double,up,left,0.508,congruent,s593,0
1.0,spatial,up,left,0.578,incongruent,s593,0
1.0,spatial,down,left,0.542,congruent,s593,0
1.0,spatial,up,right,0.407,congruent,s593,0
1.0,spatial,down,right,0.526,congruent,s593,0
1.0,double,down,left,0.614,incongruent,s593,0
1.0,double,down,right,0.55,congruent,s593,0
1.0,spatial,down,right,0.414,incongruent,s593,0
1.0,double,up,right,0.599,congruent,s593,0
1.0,spatial,up,left,0.565,incongruent,s593,0
1.0,double,down,left,0.513,congruent,s593,0
1.0,double,up,right,0.576,incongruent,s593,0
1.0,double,down,right,0.52,incongruent,s593,0
1.0,spatial,down,right,0.524,congruent,s593,0
1.0,spatial,down,right,0.434,congruent,s593,0
1.0,double,up,right,0.482,congruent,s593,0
1.0,double,down,right,0.477,congruent,s593,0
1.0,spatial,up,right,0.53,incongruent,s593,0
1.0,spatial,up,right,0.447,congruent,s593,0
1.0,double,up,right,0.442,incongruent,s593,0
1.0,spatial,up,right,0.386,incongruent,s593,0
1.0,double,down,left,0.679,incongruent,s593,0
1.0,spatial,up,left,0.509,congruent,s593,0
1.0,spatial,up,left,0.461,incongruent,s594,0
1.0,double,down,right,0.528,incongruent,s594,0
1.0,double,up,right,0.477,incongruent,s594,0
1.0,double,up,left,0.513,incongruent,s594,0
1.0,double,down,right,0.457,congruent,s594,0
1.0,spatial,down,left,0.555,incongruent,s594,0
1.0,spatial,up,left,0.39,congruent,s594,0
1.0,spatial,down,left,0.46,congruent,s594,0
1.0,spatial,up,left,0.38,incongruent,s594,0
1.0,double,down,left,0.416,congruent,s594,0
1.0,spatial,up,left,0.439,incongruent,s594,0
1.0,spatial,down,left,0.413,congruent,s594,0
1.0,spatial,down,left,0.444,congruent,s594,0
1.0,spatial,up,left,0.416,congruent,s594,0
1.0,double,up,right,0.563,incongruent,s594,0
1.0,double,down,right,0.454,congruent,s594,0
1.0,spatial,up,left,0.365,incongruent,s594,0
1.0,double,up,right,0.526,congruent,s594,0
1.0,spatial,up,right,0.408,incongruent,s594,0
1.0,double,down,left,0.448,congruent,s594,0
1.0,double,down,right,0.555,incongruent,s594,0
1.0,double,up,right,0.446,incongruent,s594,0
1.0,spatial,up,left,0.46,congruent,s594,0
1.0,spatial,up,right,0.507,congruent,s594,0
1.0,double,down,right,0.533,congruent,s594,0
1.0,double,down,left,0.53,congruent,s594,0
1.0,spatial,down,left,0.51,incongruent,s594,0
1.0,spatial,up,right,0.445,congruent,s594,0
1.0,double,down,right,0.496,incongruent,s594,0
1.0,spatial,up,left,0.411,incongruent,s594,0
1.0,double,down,left,0.371,incongruent,s594,0
1.0,spatial,down,right,0.484,congruent,s594,0
1.0,double,down,left,0.451,congruent,s594,0
1.0,double,down,left,0.39,incongruent,s594,0
1.0,spatial,down,right,0.494,congruent,s594,0
1.0,double,up,left,0.38,congruent,s594,0
1.0,double,up,left,0.549,congruent,s594,0
0.0,spatial,up,right,0.441,incongruent,s594,0
1.0,spatial,down,right,0.486,congruent,s594,0
1.0,double,up,right,0.439,congruent,s594,0
1.0,spatial,up,right,0.934,congruent,s594,0
1.0,spatial,down,right,0.45,congruent,s594,0
1.0,spatial,down,right,0.55,incongruent,s594,0
1.0,spatial,down,right,0.381,incongruent,s594,0
1.0,spatial,up,right,0.427,incongruent,s594,0
1.0,spatial,down,right,0.434,incongruent,s594,0
1.0,double,up,left,0.395,incongruent,s594,0
1.0,double,up,left,0.409,incongruent,s594,0
1.0,spatial,up,left,0.423,incongruent,s594,0
1.0,spatial,down,right,0.522,incongruent,s594,0
1.0,spatial,up,left,0.464,incongruent,s594,0
1.0,spatial,down,left,0.505,congruent,s594,0
1.0,double,up,left,0.455,congruent,s594,0
1.0,double,down,right,0.643,incongruent,s594,0
1.0,spatial,up,left,0.404,congruent,s594,0
1.0,spatial,up,left,0.383,congruent,s594,0
1.0,spatial,down,left,0.512,congruent,s594,0
1.0,spatial,down,left,0.404,incongruent,s594,0
1.0,double,down,left,0.46,congruent,s594,0
1.0,spatial,up,right,0.502,congruent,s594,0
1.0,double,up,left,0.546,incongruent,s594,0
1.0,spatial,up,right,0.348,incongruent,s594,0
1.0,double,down,left,0.468,incongruent,s594,0
1.0,spatial,down,right,0.437,congruent,s594,0
1.0,spatial,up,right,0.379,congruent,s594,0
1.0,double,down,left,0.4,incongruent,s594,0
1.0,spatial,up,left,0.515,congruent,s594,0
1.0,spatial,down,left,0.406,congruent,s594,0
1.0,double,down,left,0.6,incongruent,s594,0
1.0,double,up,right,0.419,congruent,s594,0
0.0,double,down,right,0.399,incongruent,s594,0
1.0,spatial,up,right,0.455,incongruent,s594,0
1.0,double,up,right,0.463,incongruent,s594,0
1.0,spatial,up,right,0.382,incongruent,s594,0
1.0,double,up,right,0.375,congruent,s594,0
1.0,spatial,down,left,0.488,incongruent,s594,0
1.0,spatial,down,right,0.468,incongruent,s594,0
1.0,spatial,down,left,0.438,incongruent,s594,0
1.0,double,down,right,0.596,incongruent,s594,0
1.0,double,up,right,0.63,congruent,s594,0
1.0,spatial,down,left,0.423,congruent,s594,0
1.0,double,up,right,0.415,incongruent,s594,0
1.0,spatial,up,left,0.401,congruent,s594,0
1.0,double,down,right,0.51,congruent,s594,0
1.0,double,down,left,0.497,congruent,s594,0
1.0,double,up,left,0.498,incongruent,s594,0
1.0,spatial,down,right,0.313,incongruent,s594,0
1.0,double,up,left,0.379,congruent,s594,0
1.0,spatial,down,right,0.356,incongruent,s594,0
1.0,double,up,right,0.541,incongruent,s594,0
1.0,spatial,up,left,0.49,incongruent,s594,0
1.0,double,up,right,0.342,congruent,s594,0
1.0,double,up,right,0.363,incongruent,s594,0
1.0,double,up,left,0.373,incongruent,s594,0
1.0,spatial,up,right,0.317,congruent,s594,0
1.0,double,up,left,0.372,congruent,s594,0
0.0,spatial,down,left,0.42,incongruent,s594,0
1.0,spatial,down,left,0.458,incongruent,s594,0
1.0,spatial,down,left,0.447,congruent,s594,0
1.0,spatial,down,right,0.36,congruent,s594,0
1.0,double,down,left,0.571,incongruent,s594,0
1.0,double,down,right,0.515,congruent,s594,0
1.0,double,down,right,0.502,congruent,s594,0
1.0,spatial,up,right,0.489,congruent,s594,0
1.0,double,up,left,0.426,congruent,s594,0
1.0,double,down,left,0.517,incongruent,s594,0
1.0,spatial,up,left,0.398,congruent,s594,0
1.0,spatial,up,right,0.495,congruent,s594,0
1.0,spatial,down,right,0.535,congruent,s594,0
1.0,spatial,down,left,0.466,incongruent,s594,0
1.0,double,up,right,0.447,congruent,s594,0
1.0,double,up,left,0.438,congruent,s594,0
1.0,double,up,left,0.424,congruent,s594,0
1.0,double,up,right,0.515,congruent,s594,0
1.0,double,down,right,0.517,congruent,s594,0
1.0,spatial,down,right,0.392,congruent,s594,0
1.0,spatial,down,right,0.401,incongruent,s594,0
1.0,double,up,left,0.492,incongruent,s594,0
1.0,spatial,up,right,0.497,congruent,s594,0
1.0,spatial,up,left,0.403,congruent,s594,0
1.0,spatial,down,left,0.428,congruent,s594,0
1.0,double,down,right,0.55,incongruent,s594,0
1.0,double,down,right,0.465,incongruent,s594,0
1.0,double,up,right,0.463,incongruent,s594,0
1.0,spatial,up,right,0.498,incongruent,s594,0
1.0,spatial,up,right,0.338,incongruent,s594,0
1.0,double,down,left,0.458,incongruent,s594,0
1.0,double,up,left,0.477,incongruent,s594,0
1.0,spatial,down,right,0.635,incongruent,s595,0
1.0,spatial,up,left,0.833,incongruent,s595,0
1.0,spatial,up,right,0.62,congruent,s595,0
1.0,spatial,up,left,0.76,congruent,s595,0
1.0,double,up,right,0.481,incongruent,s595,0
1.0,double,down,right,0.613,congruent,s595,0
1.0,double,down,right,0.585,congruent,s595,0
1.0,spatial,up,right,0.663,congruent,s595,0
1.0,double,down,right,0.449,congruent,s595,0
1.0,double,down,left,0.549,incongruent,s595,0
1.0,spatial,down,left,0.549,congruent,s595,0
1.0,spatial,down,left,0.631,congruent,s595,0
1.0,spatial,down,right,0.623,congruent,s595,0
1.0,spatial,down,right,0.585,incongruent,s595,0
1.0,double,down,left,0.867,congruent,s595,0
1.0,double,up,right,0.643,congruent,s595,0
1.0,double,down,right,0.681,congruent,s595,0
1.0,double,up,left,0.896,congruent,s595,0
1.0,double,down,left,0.814,congruent,s595,0
1.0,spatial,up,left,0.52,congruent,s595,0
1.0,spatial,down,left,0.519,incongruent,s595,0
1.0,double,down,right,0.462,incongruent,s595,0
1.0,spatial,down,left,0.486,congruent,s595,0
1.0,spatial,down,left,0.448,congruent,s595,0
1.0,spatial,down,right,0.784,congruent,s595,0
1.0,double,down,right,0.505,incongruent,s595,0
1.0,double,down,left,0.458,incongruent,s595,0
1.0,double,up,right,0.787,incongruent,s595,0
1.0,spatial,down,left,0.684,incongruent,s595,0
1.0,spatial,up,left,0.638,incongruent,s595,0
1.0,double,down,left,0.657,incongruent,s595,0
1.0,double,down,right,0.575,incongruent,s595,0
1.0,spatial,up,right,0.696,incongruent,s595,0
1.0,double,down,left,0.61,incongruent,s595,0
1.0,double,up,right,0.737,incongruent,s595,0
1.0,double,up,right,0.681,incongruent,s595,0
1.0,double,up,right,0.444,congruent,s595,0
1.0,spatial,up,left,0.562,incongruent,s595,0
1.0,spatial,up,left,0.482,congruent,s595,0
1.0,spatial,down,right,0.672,congruent,s595,0
1.0,spatial,down,left,0.739,incongruent,s595,0
1.0,double,down,left,0.482,congruent,s595,0
1.0,spatial,down,right,0.426,incongruent,s595,0
1.0,spatial,down,left,0.556,congruent,s595,0
1.0,spatial,up,right,0.437,congruent,s595,0
1.0,spatial,down,right,0.508,congruent,s595,0
1.0,double,up,right,0.663,incongruent,s595,0
1.0,double,down,right,0.727,congruent,s595,0
1.0,spatial,up,right,0.741,incongruent,s595,0
1.0,double,down,left,0.635,congruent,s595,0
1.0,spatial,down,left,0.631,incongruent,s595,0
1.0,double,up,left,0.944,congruent,s595,0
1.0,double,down,left,0.993,incongruent,s595,0
1.0,double,up,left,0.716,incongruent,s595,0
1.0,spatial,down,left,0.633,congruent,s595,0
1.0,spatial,up,right,0.592,congruent,s595,0
1.0,double,up,right,0.547,congruent,s595,0
1.0,double,up,right,0.567,congruent,s595,0
1.0,spatial,up,right,0.604,incongruent,s595,0
1.0,spatial,down,right,0.674,congruent,s595,0
1.0,double,down,right,0.743,incongruent,s595,0
1.0,spatial,down,right,0.662,incongruent,s595,0
1.0,double,up,right,0.609,incongruent,s595,0
1.0,spatial,down,left,0.563,congruent,s595,0
1.0,double,up,left,0.571,congruent,s595,0
1.0,double,down,right,0.683,incongruent,s595,0
1.0,spatial,up,left,0.498,congruent,s595,0
1.0,double,down,right,0.596,congruent,s595,0
1.0,double,up,right,0.583,congruent,s595,0
1.0,spatial,down,left,0.54,incongruent,s595,0
1.0,spatial,down,right,0.534,congruent,s595,0
1.0,double,down,left,0.573,congruent,s595,0
1.0,spatial,up,left,0.586,congruent,s595,0
1.0,spatial,up,left,0.508,congruent,s595,0
1.0,spatial,up,left,0.639,incongruent,s595,0
1.0,spatial,down,left,0.547,incongruent,s595,0
1.0,spatial,down,right,0.636,incongruent,s595,0
1.0,spatial,up,left,0.662,incongruent,s595,0
1.0,double,up,left,0.642,incongruent,s595,0
1.0,double,up,left,0.54,incongruent,s595,0
1.0,spatial,down,right,0.539,incongruent,s595,0
1.0,spatial,up,right,0.78,incongruent,s595,0
1.0,spatial,up,right,0.501,incongruent,s595,0
1.0,spatial,up,left,0.513,congruent,s595,0
1.0,double,down,right,0.528,congruent,s595,0
1.0,double,up,left,0.651,incongruent,s595,0
1.0,spatial,up,right,0.53,congruent,s595,0
1.0,spatial,up,right,0.591,congruent,s595,0
1.0,spatial,down,right,0.483,congruent,s595,0
1.0,spatial,down,right,0.61,incongruent,s595,0
1.0,double,up,left,0.443,congruent,s595,0
1.0,spatial,down,right,0.688,congruent,s595,0
1.0,double,up,left,0.66,incongruent,s595,0
1.0,spatial,up,right,0.573,incongruent,s595,0
1.0,double,up,right,0.568,incongruent,s595,0
1.0,spatial,up,right,0.531,congruent,s595,0
1.0,spatial,up,right,0.544,congruent,s595,0
1.0,double,up,left,0.494,incongruent,s595,0
1.0,spatial,up,left,0.462,congruent,s595,0
1.0,spatial,down,left,0.448,congruent,s595,0
1.0,double,up,left,0.7,incongruent,s595,0
1.0,double,up,left,0.488,congruent,s595,0
1.0,double,down,right,0.504,incongruent,s595,0
1.0,spatial,up,right,0.426,incongruent,s595,0
1.0,double,down,left,0.661,incongruent,s595,0
1.0,spatial,up,left,0.655,incongruent,s595,0
1.0,double,up,right,0.48,congruent,s595,0
1.0,spatial,down,right,0.638,incongruent,s595,0
1.0,spatial,down,left,0.787,incongruent,s595,0
1.0,spatial,up,right,0.595,incongruent,s595,0
1.0,double,down,left,0.711,incongruent,s595,0
1.0,double,down,left,0.609,congruent,s595,0
1.0,spatial,down,left,0.481,congruent,s595,0
1.0,double,up,right,0.745,incongruent,s595,0
1.0,spatial,up,left,0.458,congruent,s595,0
1.0,double,down,left,0.613,congruent,s595,0
1.0,double,up,right,0.577,congruent,s595,0
1.0,double,up,left,0.511,incongruent,s595,0
1.0,spatial,up,left,0.577,incongruent,s595,0
1.0,double,up,left,0.606,congruent,s595,0
1.0,spatial,down,left,0.58,incongruent,s595,0
1.0,double,down,right,0.468,incongruent,s595,0
1.0,spatial,up,left,0.686,incongruent,s595,0
1.0,double,up,left,0.492,congruent,s595,0
1.0,double,down,right,0.607,incongruent,s595,0
1.0,double,down,left,1.225,incongruent,s595,0
1.0,spatial,up,right,0.578,congruent,s595,0
1.0,double,up,left,0.602,congruent,s595,0
1.0,spatial,up,right,0.713,congruent,s596,0
1.0,double,up,left,0.675,incongruent,s596,0
1.0,spatial,up,left,0.562,congruent,s596,0
1.0,spatial,up,right,0.447,congruent,s596,0
1.0,double,down,left,0.654,incongruent,s596,0
1.0,double,down,left,0.568,congruent,s596,0
1.0,double,up,left,0.607,incongruent,s596,0
1.0,spatial,down,right,0.663,incongruent,s596,0
1.0,double,up,right,0.757,incongruent,s596,0
1.0,spatial,up,left,0.579,incongruent,s596,0
1.0,double,up,right,0.57,congruent,s596,0
0.0,spatial,down,left,0.624,incongruent,s596,0
1.0,spatial,up,right,0.79,incongruent,s596,0
1.0,spatial,down,left,0.758,incongruent,s596,0
1.0,double,down,right,0.67,incongruent,s596,0
1.0,double,down,left,0.599,congruent,s596,0
1.0,spatial,up,left,0.708,congruent,s596,0
1.0,double,down,left,0.602,incongruent,s596,0
1.0,spatial,down,left,0.51,congruent,s596,0
1.0,double,down,right,0.597,congruent,s596,0
1.0,double,down,right,0.577,congruent,s596,0
1.0,double,up,right,0.759,incongruent,s596,0
1.0,spatial,up,left,0.718,incongruent,s596,0
1.0,double,down,right,0.658,congruent,s596,0
1.0,spatial,down,right,0.64,incongruent,s596,0
1.0,double,up,left,0.699,incongruent,s596,0
1.0,spatial,up,right,0.739,incongruent,s596,0
1.0,double,down,right,0.565,congruent,s596,0
1.0,double,down,right,0.578,incongruent,s596,0
1.0,double,down,right,0.56,incongruent,s596,0
1.0,spatial,up,left,0.587,congruent,s596,0
1.0,double,down,right,0.544,congruent,s596,0
1.0,spatial,down,right,0.631,incongruent,s596,0
1.0,spatial,up,right,0.857,incongruent,s596,0
1.0,spatial,up,left,0.629,congruent,s596,0
1.0,spatial,down,left,0.649,congruent,s596,0
1.0,double,up,left,0.806,incongruent,s596,0
1.0,double,down,right,0.657,congruent,s596,0
1.0,double,up,left,0.646,congruent,s596,0
1.0,spatial,down,right,0.682,congruent,s596,0
1.0,double,up,left,0.68,congruent,s596,0
1.0,double,up,left,0.849,incongruent,s596,0
1.0,spatial,down,left,0.695,congruent,s596,0
1.0,spatial,up,right,0.505,congruent,s596,0
1.0,spatial,down,right,0.635,congruent,s596,0
1.0,spatial,up,left,0.717,incongruent,s596,0
1.0,double,up,right,0.631,congruent,s596,0
1.0,double,up,right,0.774,congruent,s596,0
1.0,double,up,left,0.63,congruent,s596,0
1.0,double,down,left,0.768,congruent,s596,0
1.0,double,down,left,0.635,congruent,s596,0
1.0,spatial,up,left,0.618,congruent,s596,0
1.0,spatial,up,right,0.777,incongruent,s596,0
1.0,double,down,right,0.536,incongruent,s596,0
1.0,spatial,down,right,0.489,congruent,s596,0
1.0,spatial,up,right,0.576,congruent,s596,0
1.0,spatial,down,right,0.526,congruent,s596,0
1.0,double,up,left,0.733,incongruent,s596,0
1.0,double,down,left,0.708,incongruent,s596,0
1.0,double,up,right,0.64,incongruent,s596,0
1.0,spatial,up,left,0.75,incongruent,s596,0
1.0,spatial,down,right,0.594,incongruent,s596,0
1.0,double,down,right,0.642,incongruent,s596,0
1.0,double,down,right,0.921,incongruent,s596,0
1.0,spatial,down,left,0.883,incongruent,s596,0
1.0,double,down,right,0.536,incongruent,s596,0
1.0,double,down,left,0.512,incongruent,s596,0
1.0,double,up,left,0.747,incongruent,s596,0
1.0,double,down,left,0.574,congruent,s596,0
1.0,spatial,down,right,0.565,incongruent,s596,0
1.0,spatial,down,left,0.529,congruent,s596,0
1.0,spatial,up,left,0.73,congruent,s596,0
1.0,spatial,down,left,0.582,incongruent,s596,0
1.0,double,up,right,0.654,congruent,s596,0
1.0,spatial,down,left,0.615,incongruent,s596,0
1.0,spatial,down,left,0.563,congruent,s596,0
1.0,spatial,up,left,0.652,congruent,s596,0
1.0,spatial,up,right,0.657,congruent,s596,0
1.0,double,up,right,0.733,incongruent,s596,0
1.0,double,up,left,0.64,congruent,s596,0
1.0,spatial,down,right,0.563,incongruent,s596,0
1.0,double,up,left,0.604,congruent,s596,0
1.0,spatial,up,right,0.654,incongruent,s596,0
1.0,double,up,left,0.659,congruent,s596,0
1.0,double,down,right,0.692,incongruent,s596,0
1.0,double,down,left,0.634,incongruent,s596,0
1.0,spatial,down,left,0.602,congruent,s596,0
1.0,spatial,down,right,0.582,congruent,s596,0
1.0,double,down,right,0.571,congruent,s596,0
1.0,double,up,right,0.58,congruent,s596,0
1.0,spatial,down,left,0.523,incongruent,s596,0
1.0,spatial,down,left,0.655,congruent,s596,0
1.0,double,down,left,0.753,incongruent,s596,0
1.0,spatial,up,right,0.698,incongruent,s596,0
1.0,double,down,left,0.69,incongruent,s596,0
1.0,spatial,up,right,0.597,congruent,s596,0
1.0,double,down,right,0.53,congruent,s596,0
1.0,double,up,right,0.579,incongruent,s596,0
1.0,spatial,down,right,0.488,congruent,s596,0
1.0,double,up,left,0.61,congruent,s596,0
1.0,double,down,left,0.537,congruent,s596,0
1.0,spatial,up,left,0.701,incongruent,s596,0
1.0,spatial,up,left,0.561,congruent,s596,0
1.0,double,down,left,0.632,congruent,s596,0
1.0,spatial,up,right,0.617,congruent,s596,0
1.0,spatial,down,right,0.55,congruent,s596,0
1.0,spatial,up,right,0.579,incongruent,s596,0
