correct,stim_color,stim_word,key_press,trial_type,worker_id
1.0,green,red,82,incongruent,s373
1.0,blue,green,71,incongruent,s373
1.0,red,blue,89,incongruent,s373
1.0,blue,blue,71,congruent,s373
1.0,blue,green,71,incongruent,s373
0.0,blue,green,-1,incongruent,s445
0.0,red,red,-1,congruent,s445
0.0,red,green,-1,incongruent,s445
0.0,blue,green,-1,incongruent,s445
0.0,red,red,-1,congruent,s445
0.0,green,green,-1,congruent,s445
0.0,red,red,-1,congruent,s445
0.0,red,red,-1,congruent,s445
0.0,green,green,-1,congruent,s445
0.0,blue,red,-1,incongruent,s445
0.0,green,red,-1,incongruent,s445
0.0,red,blue,-1,incongruent,s445
0.0,green,red,-1,incongruent,s445
0.0,blue,blue,-1,congruent,s445
0.0,red,green,-1,incongruent,s445
0.0,green,green,-1,congruent,s445
0.0,blue,blue,-1,congruent,s445
0.0,red,red,-1,congruent,s445
0.0,green,green,-1,congruent,s445
0.0,green,red,-1,incongruent,s445
0.0,red,green,-1,incongruent,s445
0.0,green,blue,71,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,green,red,82,incongruent,s445
1.0,green,blue,82,incongruent,s445
1.0,red,blue,89,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,red,71,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,green,green,82,congruent,s445
1.0,red,blue,89,incongruent,s445
1.0,red,red,89,congruent,s445
1.0,green,red,82,incongruent,s445
1.0,blue,red,71,incongruent,s445
1.0,red,blue,89,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,blue,red,71,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,green,green,82,congruent,s445
0.0,blue,red,89,incongruent,s445
1.0,blue,red,71,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,green,blue,82,incongruent,s445
1.0,blue,red,71,incongruent,s445
1.0,red,green,89,incongruent,s445
1.0,green,red,82,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,red,green,89,incongruent,s445
1.0,red,red,89,congruent,s445
1.0,green,green,82,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,blue,89,incongruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,green,71,incongruent,s445
1.0,green,red,82,incongruent,s445
1.0,blue,green,71,incongruent,s445
1.0,green,blue,82,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,green,blue,82,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,blue,89,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,red,89,congruent,s445
1.0,green,red,82,incongruent,s445
0.0,blue,red,89,incongruent,s445
1.0,red,green,89,incongruent,s445
1.0,green,blue,82,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,red,89,congruent,s445
1.0,blue,green,71,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,blue,89,incongruent,s445
0.0,blue,green,82,incongruent,s445
1.0,red,green,89,incongruent,s445
1.0,blue,blue,71,congruent,s445
1.0,red,green,89,incongruent,s445
1.0,red,red,89,congruent,s445
1.0,green,green,82,congruent,s445
1.0,blue,green,71,incongruent,s445
1.0,blue,green,71,incongruent,s445
1.0,red,blue,89,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,green,green,82,congruent,s445
0.0,green,blue,71,incongruent,s445
1.0,red,red,89,congruent,s445
1.0,green,blue,82,incongruent,s445
1.0,green,green,82,congruent,s445
1.0,red,red,89,congruent,s465
1.0,green,red,82,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,red,red,89,congruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,green,green,82,congruent,s465
0.0,green,red,89,incongruent,s465
1.0,blue,green,71,incongruent,s465
1.0,red,green,89,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,green,71,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,green,82,congruent,s465
1.0,red,red,89,congruent,s465
1.0,blue,green,71,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,green,82,congruent,s465
1.0,green,red,82,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,blue,green,71,incongruent,s465
1.0,blue,green,71,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,red,red,89,congruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,blue,82,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,blue,red,71,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,red,blue,89,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,red,82,incongruent,s465
1.0,green,blue,82,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,blue,82,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,green,green,82,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,blue,red,71,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,red,red,89,congruent,s465
1.0,green,green,82,congruent,s465
1.0,red,red,89,congruent,s465
1.0,red,red,89,congruent,s465
1.0,green,blue,82,incongruent,s465
1.0,green,blue,82,incongruent,s465
1.0,blue,red,71,incongruent,s465
1.0,blue,red,71,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,blue,green,71,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,green,82,congruent,s465
1.0,green,green,82,congruent,s465
1.0,green,green,82,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,blue,green,71,incongruent,s465
1.0,red,green,89,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,blue,green,71,incongruent,s465
1.0,green,blue,82,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,red,red,89,congruent,s465
1.0,blue,red,71,incongruent,s465
1.0,green,green,82,congruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,red,71,incongruent,s465
1.0,red,red,89,congruent,s465
1.0,green,blue,82,incongruent,s465
1.0,green,red,82,incongruent,s465
1.0,blue,red,71,incongruent,s465
0.0,green,green,71,congruent,s465
1.0,red,red,89,congruent,s465
1.0,green,red,82,incongruent,s465
1.0,green,green,82,congruent,s465
1.0,blue,blue,71,congruent,s465
1.0,green,red,82,incongruent,s465
1.0,green,red,82,incongruent,s465
1.0,blue,blue,71,congruent,s465
1.0,red,green,89,incongruent,s465
1.0,green,blue,82,incongruent,s465
1.0,red,blue,89,incongruent,s465
1.0,blue,red,71,incongruent,s465
1.0,green,blue,82,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,green,82,congruent,s471
1.0,green,green,82,congruent,s471
1.0,green,blue,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,red,71,incongruent,s471
1.0,red,green,89,incongruent,s471
1.0,green,blue,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,red,71,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,red,red,89,congruent,s471
1.0,green,blue,82,incongruent,s471
1.0,green,red,82,incongruent,s471
1.0,red,blue,89,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,green,green,82,congruent,s471
1.0,red,green,89,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,red,green,89,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,red,71,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,green,71,incongruent,s471
1.0,red,blue,89,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,green,82,congruent,s471
1.0,red,red,89,congruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,red,71,incongruent,s471
1.0,blue,green,71,incongruent,s471
1.0,blue,red,71,incongruent,s471
1.0,green,red,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,green,blue,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,red,red,89,congruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,red,82,incongruent,s471
1.0,blue,green,71,incongruent,s471
1.0,green,red,82,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,red,blue,89,incongruent,s471
1.0,green,blue,82,incongruent,s471
1.0,blue,red,71,incongruent,s471
1.0,red,red,89,congruent,s471
1.0,green,green,82,congruent,s471
1.0,red,blue,89,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,green,71,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,blue,green,71,incongruent,s471
1.0,red,green,89,incongruent,s471
1.0,green,red,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,red,82,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,red,blue,89,incongruent,s471
1.0,red,green,89,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,blue,82,incongruent,s471
1.0,blue,red,71,incongruent,s471
1.0,blue,green,71,incongruent,s471
1.0,green,red,82,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,green,blue,82,incongruent,s471
1.0,blue,blue,71,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,red,red,89,congruent,s471
1.0,red,red,89,congruent,s471
1.0,red,blue,89,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,blue,green,71,incongruent,s471
1.0,blue,red,71,incongruent,s471
1.0,red,blue,89,incongruent,s471
1.0,red,green,89,incongruent,s471
1.0,blue,blue,71,congruent,s471
0.0,blue,green,82,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,red,red,89,congruent,s471
1.0,blue,blue,71,congruent,s471
1.0,red,green,89,incongruent,s471
1.0,green,green,82,congruent,s471
1.0,red,red,89,congruent,s471
1.0,green,red,82,incongruent,s471
1.0,red,green,89,incongruent,s471
1.0,red,blue,89,incongruent,s471
1.0,red,green,89,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,red,71,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,red,red,89,congruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,red,89,congruent,s483
1.0,red,green,89,incongruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,green,71,incongruent,s483
1.0,green,blue,82,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,red,blue,89,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,green,green,82,congruent,s483
1.0,green,green,82,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,red,71,incongruent,s483
1.0,green,blue,82,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,green,71,incongruent,s483
1.0,green,blue,82,incongruent,s483
1.0,blue,red,71,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,blue,red,71,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,green,blue,82,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,red,blue,89,incongruent,s483
1.0,blue,green,71,incongruent,s483
1.0,blue,green,71,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,blue,89,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,green,green,82,congruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,red,71,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,red,green,89,incongruent,s483
1.0,green,blue,82,incongruent,s483
1.0,red,blue,89,incongruent,s483
1.0,green,blue,82,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,red,89,congruent,s483
1.0,red,red,89,congruent,s483
0.0,blue,blue,82,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,green,blue,82,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,green,red,82,incongruent,s483
1.0,red,green,89,incongruent,s483
1.0,blue,red,71,incongruent,s483
1.0,red,blue,89,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,green,89,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,green,green,82,congruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,green,71,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,green,89,incongruent,s483
1.0,red,blue,89,incongruent,s483
1.0,green,red,82,incongruent,s483
1.0,blue,green,71,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,blue,blue,71,congruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,green,71,incongruent,s483
1.0,red,red,89,congruent,s483
1.0,blue,red,71,incongruent,s483
1.0,red,green,89,incongruent,s483
1.0,blue,green,71,incongruent,s483
1.0,blue,blue,71,congruent,s483
1.0,blue,red,71,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,red,red,89,congruent,s483
1.0,red,green,89,incongruent,s483
1.0,red,blue,89,incongruent,s483
1.0,green,red,82,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,red,red,89,congruent,s483
1.0,red,blue,89,incongruent,s483
1.0,green,green,82,congruent,s483
1.0,green,blue,82,incongruent,s483
1.0,green,green,82,congruent,s483
0.0,blue,red,89,incongruent,s491
1.0,blue,blue,71,congruent,s491
0.0,red,blue,71,incongruent,s491
0.0,red,green,82,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,red,red,89,congruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,blue,82,incongruent,s491
1.0,blue,green,71,incongruent,s491
1.0,red,green,89,incongruent,s491
1.0,green,red,82,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,red,blue,89,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,red,red,89,congruent,s491
1.0,red,blue,89,incongruent,s491
1.0,red,green,89,incongruent,s491
1.0,red,green,89,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,green,blue,82,incongruent,s491
1.0,green,red,82,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,green,red,82,incongruent,s491
1.0,blue,green,71,incongruent,s491
1.0,blue,green,71,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,red,red,89,congruent,s491
1.0,red,blue,89,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,green,71,incongruent,s491
0.0,green,red,89,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,blue,82,incongruent,s491
1.0,green,red,82,incongruent,s491
1.0,red,green,89,incongruent,s491
1.0,green,red,82,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,blue,82,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,green,82,congruent,s491
1.0,green,green,82,congruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,green,71,incongruent,s491
1.0,red,blue,89,incongruent,s491
1.0,blue,red,71,incongruent,s491
1.0,green,blue,82,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,red,green,89,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,red,red,89,congruent,s491
1.0,green,blue,82,incongruent,s491
1.0,red,blue,89,incongruent,s491
1.0,red,green,89,incongruent,s491
1.0,blue,green,71,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,green,82,congruent,s491
1.0,red,red,89,congruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,green,71,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,red,71,incongruent,s491
1.0,green,red,82,incongruent,s491
1.0,green,blue,82,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,blue,82,incongruent,s491
1.0,green,green,82,congruent,s491
1.0,blue,blue,71,congruent,s491
1.0,red,blue,89,incongruent,s491
1.0,blue,green,71,incongruent,s491
0.0,green,red,89,incongruent,s491
1.0,blue,blue,71,congruent,s491
1.0,green,green,82,congruent,s491
1.0,red,blue,89,incongruent,s491
1.0,green,green,82,congruent,s491
0.0,red,green,82,incongruent,s491
1.0,red,red,89,congruent,s491
1.0,blue,red,71,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,green,71,incongruent,s495
1.0,red,blue,89,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,red,red,89,congruent,s495
1.0,red,red,89,congruent,s495
1.0,red,red,89,congruent,s495
1.0,red,red,89,congruent,s495
1.0,red,green,89,incongruent,s495
1.0,green,blue,82,incongruent,s495
1.0,blue,red,71,incongruent,s495
1.0,blue,green,71,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,green,red,82,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,red,red,89,congruent,s495
1.0,red,green,89,incongruent,s495
1.0,blue,red,71,incongruent,s495
1.0,blue,green,71,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,green,blue,82,incongruent,s495
1.0,blue,red,71,incongruent,s495
1.0,green,red,82,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,red,green,89,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,red,71,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,blue,green,71,incongruent,s495
1.0,green,red,82,incongruent,s495
1.0,red,green,89,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,red,71,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,green,green,82,congruent,s495
1.0,blue,green,71,incongruent,s495
1.0,green,blue,82,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,red,71,incongruent,s495
1.0,red,blue,89,incongruent,s495
1.0,red,blue,89,incongruent,s495
1.0,green,red,82,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,red,green,89,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,red,red,89,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,blue,82,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,green,blue,82,incongruent,s495
1.0,red,green,89,incongruent,s495
1.0,red,green,89,incongruent,s495
1.0,green,blue,82,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,blue,green,71,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,red,red,89,congruent,s495
1.0,green,red,82,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,red,blue,89,incongruent,s495
1.0,green,red,82,incongruent,s495
1.0,red,blue,89,incongruent,s495
1.0,green,blue,82,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,blue,blue,71,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,red,blue,89,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,red,blue,89,incongruent,s495
1.0,red,blue,89,incongruent,s495
1.0,green,red,82,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,blue,red,71,incongruent,s495
1.0,green,green,82,congruent,s495
1.0,green,green,82,congruent,s495
1.0,blue,green,71,incongruent,s495
1.0,red,green,89,incongruent,s495
1.0,blue,green,71,incongruent,s495
1.0,blue,blue,71,congruent,s495
1.0,green,green,82,congruent,s495
1.0,green,red,82,incongruent,s495
1.0,red,red,89,congruent,s495
1.0,green,blue,82,incongruent,s495
1.0,red,red,89,congruent,s495
0.0,red,green,82,incongruent,s497
1.0,blue,blue,71,congruent,s497
1.0,red,blue,89,incongruent,s497
1.0,red,green,89,incongruent,s497
1.0,red,red,89,congruent,s497
1.0,blue,blue,71,congruent,s497
1.0,red,red,89,congruent,s497
1.0,green,green,82,congruent,s497
1.0,red,red,89,congruent,s497
1.0,red,blue,89,incongruent,s497
1.0,blue,red,71,incongruent,s497
1.0,green,blue,82,incongruent,s497
1.0,blue,green,71,incongruent,s497
1.0,blue,blue,71,congruent,s497
1.0,green,blue,82,incongruent,s497
1.0,red,red,89,congruent,s497
1.0,red,red,89,congruent,s497
1.0,blue,blue,71,congruent,s497
1.0,red,red,89,congruent,s497
