choice,large_amount,later_delay,small_amount,response_time,rt_nan,worker_id
larger_later,71.0,176.0,20.0,0.62,0,s234
smaller_sooner,31.0,76.0,20.0,0.751,0,s234
larger_later,43.0,19.0,20.0,1.607,0,s234
larger_later,60.0,124.0,20.0,0.716,0,s234
larger_later,27.0,142.0,20.0,0.425,0,s234
larger_later,25.0,70.0,20.0,0.671,0,s234
larger_later,44.0,92.0,20.0,0.635,0,s234
larger_later,41.0,27.0,20.0,0.848,0,s234
smaller_sooner,64.0,89.0,20.0,0.753,0,s234
larger_later,78.0,108.0,20.0,1.526,0,s234
larger_later,80.0,145.0,20.0,0.701,0,s234
larger_later,41.0,174.0,20.0,2.69,0,s234
larger_later,42.0,145.0,20.0,0.793,0,s234
larger_later,36.0,114.0,20.0,4.315,0,s234
larger_later,58.0,55.0,20.0,0.997,0,s234
larger_later,81.0,58.0,20.0,2.576,0,s234
smaller_sooner,32.0,111.0,20.0,0.809,0,s234
smaller_sooner,25.0,141.0,20.0,0.924,0,s234
larger_later,67.0,23.0,20.0,0.304,0,s234
larger_later,77.0,161.0,20.0,1.869,0,s234
larger_later,55.0,163.0,20.0,0.782,0,s234
larger_later,40.0,159.0,20.0,0.582,0,s234
false,76.0,161.0,20.0,4.500999999999976,1,s234
larger_later,48.0,128.0,20.0,3.148,0,s234
larger_later,39.0,95.0,20.0,1.066,0,s234
larger_later,83.0,105.0,20.0,0.474,0,s234
larger_later,67.0,41.0,20.0,0.573,0,s234
larger_later,56.0,172.0,20.0,0.614,0,s234
larger_later,28.0,123.0,20.0,0.873,0,s234
smaller_sooner,50.0,129.0,20.0,1.765,0,s234
smaller_sooner,23.0,61.0,20.0,1.787,0,s234
larger_later,79.0,92.0,20.0,2.143,0,s234
larger_later,61.0,141.0,20.0,0.485,0,s234
larger_later,43.0,38.0,20.0,2.099,0,s234
larger_later,66.0,145.0,20.0,0.789,0,s234
false,30.0,23.0,20.0,4.8419999999999845,1,s234
larger_later,32.0,57.0,20.0,3.74,0,s234
smaller_sooner,27.0,91.0,20.0,1.607,0,s234
larger_later,43.0,120.0,20.0,0.517,0,s234
larger_later,75.0,60.0,20.0,0.921,0,s234
smaller_sooner,34.0,176.0,20.0,0.727,0,s234
smaller_sooner,24.0,38.0,20.0,0.888,0,s234
larger_later,82.0,74.0,20.0,1.889,0,s234
larger_later,58.0,53.0,20.0,1.254,0,s234
larger_later,54.0,23.0,20.0,0.75,0,s234
smaller_sooner,41.0,55.0,20.0,0.912,0,s234
larger_later,77.0,142.0,20.0,3.185,0,s234
larger_later,25.0,108.0,20.0,0.639,0,s234
smaller_sooner,33.0,163.0,20.0,1.197,0,s234
false,29.0,75.0,20.0,4.978000000000009,1,s234
larger_later,45.0,157.0,20.0,1.237,0,s234
smaller_sooner,31.0,74.0,20.0,1.11,0,s234
smaller_sooner,80.0,39.0,20.0,0.761,0,s234
larger_later,22.0,21.0,20.0,0.917,0,s234
larger_later,52.0,139.0,20.0,1.618,0,s234
larger_later,54.0,126.0,20.0,0.74,0,s234
larger_later,23.0,176.0,20.0,1.797,0,s234
larger_later,24.0,87.0,20.0,1.743,0,s234
larger_later,36.0,140.0,20.0,3.556,0,s234
larger_later,35.0,171.0,20.0,1.707,0,s234
larger_later,34.0,43.0,20.0,2.841,0,s234
larger_later,74.0,121.0,20.0,0.62,0,s234
larger_later,45.0,107.0,20.0,0.492,0,s234
larger_later,77.0,24.0,20.0,3.274,0,s234
smaller_sooner,39.0,161.0,20.0,0.843,0,s234
larger_later,62.0,180.0,20.0,1.039,0,s234
larger_later,24.0,139.0,20.0,5.359,0,s234
larger_later,58.0,72.0,20.0,1.099,0,s234
larger_later,56.0,93.0,20.0,0.961,0,s234
larger_later,45.0,26.0,20.0,0.91,0,s234
larger_later,23.0,42.0,20.0,2.558,0,s234
larger_later,50.0,41.0,20.0,0.632,0,s234
larger_later,25.0,176.0,20.0,4.05,0,s234
larger_later,54.0,22.0,20.0,0.499,0,s234
larger_later,29.0,44.0,20.0,3.597,0,s234
larger_later,24.0,89.0,20.0,0.466,0,s234
larger_later,23.0,77.0,20.0,2.72,0,s234
false,27.0,130.0,20.0,4.570999999999913,1,s234
larger_later,23.0,134.0,20.0,3.649,0,s234
larger_later,55.0,107.0,20.0,0.841,0,s234
larger_later,44.0,143.0,20.0,4.48,0,s234
larger_later,23.0,110.0,20.0,1.434,0,s234
larger_later,65.0,156.0,20.0,3.167,0,s234
larger_later,22.0,27.0,20.0,2.5,0,s234
larger_later,50.0,59.0,20.0,3.201,0,s234
larger_later,85.0,129.0,20.0,0.689,0,s234
larger_later,66.0,58.0,20.0,2.263,0,s234
larger_later,49.0,172.0,20.0,2.689,0,s234
false,73.0,44.0,20.0,4.569000000000074,1,s234
larger_later,58.0,73.0,20.0,4.083,0,s234
larger_later,71.0,76.0,20.0,0.95,0,s234
larger_later,74.0,121.0,20.0,0.788,0,s251
smaller_sooner,45.0,107.0,20.0,1.655,0,s251
larger_later,77.0,24.0,20.0,1.048,0,s251
smaller_sooner,39.0,161.0,20.0,1.445,0,s251
larger_later,62.0,180.0,20.0,1.965,0,s251
smaller_sooner,24.0,139.0,20.0,1.371,0,s251
larger_later,58.0,72.0,20.0,1.801,0,s251
larger_later,56.0,93.0,20.0,1.739,0,s251
larger_later,45.0,26.0,20.0,1.786,0,s251
smaller_sooner,23.0,42.0,20.0,1.672,0,s251
larger_later,50.0,41.0,20.0,1.533,0,s251
smaller_sooner,25.0,176.0,20.0,1.508,0,s251
larger_later,54.0,22.0,20.0,1.248,0,s251
smaller_sooner,29.0,44.0,20.0,1.537,0,s251
larger_later,24.0,89.0,20.0,1.274,0,s251
smaller_sooner,23.0,77.0,20.0,1.592,0,s251
smaller_sooner,27.0,130.0,20.0,1.105,0,s251
smaller_sooner,23.0,134.0,20.0,1.474,0,s251
larger_later,55.0,107.0,20.0,2.073,0,s251
smaller_sooner,44.0,143.0,20.0,1.569,0,s251
smaller_sooner,23.0,110.0,20.0,1.242,0,s251
larger_later,65.0,156.0,20.0,2.238,0,s251
smaller_sooner,22.0,27.0,20.0,0.94,0,s251
larger_later,50.0,59.0,20.0,1.344,0,s251
larger_later,85.0,129.0,20.0,1.586,0,s251
larger_later,66.0,58.0,20.0,1.021,0,s251
larger_later,49.0,172.0,20.0,1.833,0,s251
larger_later,73.0,44.0,20.0,0.885,0,s251
larger_later,58.0,73.0,20.0,1.49,0,s251
larger_later,71.0,76.0,20.0,0.848,0,s251
larger_later,67.0,74.0,20.0,1.19,0,s251
smaller_sooner,29.0,58.0,20.0,0.967,0,s251
smaller_sooner,39.0,104.0,20.0,1.951,0,s251
smaller_sooner,33.0,103.0,20.0,0.92,0,s251
smaller_sooner,33.0,78.0,20.0,1.425,0,s251
larger_later,74.0,52.0,20.0,0.936,0,s251
smaller_sooner,28.0,132.0,20.0,1.03,0,s251
smaller_sooner,28.0,59.0,20.0,1.03,0,s251
smaller_sooner,28.0,163.0,20.0,1.039,0,s251
smaller_sooner,32.0,74.0,20.0,1.844,0,s251
larger_later,57.0,89.0,20.0,0.993,0,s251
larger_later,70.0,108.0,20.0,1.115,0,s251
larger_later,72.0,95.0,20.0,0.605,0,s251
smaller_sooner,30.0,36.0,20.0,1.175,0,s251
smaller_sooner,41.0,129.0,20.0,2.017,0,s251
larger_later,78.0,129.0,20.0,0.943,0,s251
larger_later,71.0,88.0,20.0,0.797,0,s251
larger_later,65.0,159.0,20.0,0.804,0,s251
smaller_sooner,24.0,125.0,20.0,1.052,0,s251
larger_later,58.0,36.0,20.0,1.497,0,s251
larger_later,63.0,37.0,20.0,0.68,0,s251
larger_later,75.0,41.0,20.0,0.821,0,s251
larger_later,45.0,72.0,20.0,1.748,0,s251
smaller_sooner,25.0,74.0,20.0,0.816,0,s251
larger_later,65.0,137.0,20.0,1.249,0,s251
larger_later,49.0,140.0,20.0,1.44,0,s251
larger_later,67.0,103.0,20.0,1.558,0,s251
larger_later,69.0,172.0,20.0,0.977,0,s251
larger_later,66.0,71.0,20.0,0.902,0,s251
larger_later,71.0,176.0,20.0,0.923,0,s251
smaller_sooner,31.0,76.0,20.0,1.272,0,s251
smaller_sooner,43.0,19.0,20.0,1.496,0,s251
larger_later,60.0,124.0,20.0,0.948,0,s251
smaller_sooner,27.0,142.0,20.0,1.191,0,s251
smaller_sooner,25.0,70.0,20.0,0.907,0,s251
larger_later,44.0,92.0,20.0,1.282,0,s251
larger_later,41.0,27.0,20.0,1.249,0,s251
larger_later,64.0,89.0,20.0,0.858,0,s251
larger_later,78.0,108.0,20.0,0.724,0,s251
larger_later,80.0,145.0,20.0,0.921,0,s251
larger_later,41.0,174.0,20.0,0.719,0,s251
larger_later,42.0,145.0,20.0,0.905,0,s251
smaller_sooner,36.0,114.0,20.0,1.395,0,s251
larger_later,58.0,55.0,20.0,0.744,0,s251
larger_later,81.0,58.0,20.0,0.754,0,s251
smaller_sooner,32.0,111.0,20.0,0.889,0,s251
smaller_sooner,25.0,141.0,20.0,1.498,0,s251
larger_later,67.0,23.0,20.0,0.851,0,s251
larger_later,77.0,161.0,20.0,0.729,0,s251
larger_later,55.0,163.0,20.0,1.055,0,s251
larger_later,40.0,159.0,20.0,1.487,0,s251
larger_later,76.0,161.0,20.0,0.975,0,s251
larger_later,48.0,128.0,20.0,1.835,0,s251
larger_later,39.0,95.0,20.0,1.139,0,s251
larger_later,83.0,105.0,20.0,0.895,0,s251
larger_later,67.0,41.0,20.0,0.842,0,s251
larger_later,56.0,172.0,20.0,0.923,0,s251
smaller_sooner,28.0,123.0,20.0,0.824,0,s251
larger_later,50.0,129.0,20.0,0.868,0,s251
smaller_sooner,23.0,61.0,20.0,1.363,0,s251
larger_later,79.0,92.0,20.0,1.175,0,s251
larger_later,61.0,141.0,20.0,0.799,0,s251
larger_later,43.0,38.0,20.0,0.84,0,s251
larger_later,66.0,145.0,20.0,0.941,0,s251
smaller_sooner,30.0,23.0,20.0,1.333,0,s251
larger_later,32.0,57.0,20.0,1.187,0,s251
smaller_sooner,27.0,91.0,20.0,0.994,0,s251
larger_later,43.0,120.0,20.0,1.124,0,s251
larger_later,75.0,60.0,20.0,0.708,0,s251
smaller_sooner,34.0,176.0,20.0,1.054,0,s251
smaller_sooner,24.0,38.0,20.0,0.915,0,s251
larger_later,82.0,74.0,20.0,0.769,0,s251
larger_later,58.0,53.0,20.0,0.914,0,s251
larger_later,54.0,23.0,20.0,1.214,0,s251
larger_later,41.0,55.0,20.0,0.861,0,s251
larger_later,77.0,142.0,20.0,0.836,0,s251
smaller_sooner,25.0,108.0,20.0,0.843,0,s251
larger_later,33.0,163.0,20.0,0.695,0,s251
smaller_sooner,29.0,75.0,20.0,0.923,0,s251
larger_later,45.0,157.0,20.0,0.811,0,s251
smaller_sooner,31.0,74.0,20.0,1.543,0,s251
larger_later,80.0,39.0,20.0,1.507,0,s251
smaller_sooner,22.0,21.0,20.0,1.443,0,s251
larger_later,52.0,139.0,20.0,1.306,0,s251
larger_later,54.0,126.0,20.0,0.74,0,s251
smaller_sooner,23.0,176.0,20.0,0.845,0,s251
smaller_sooner,24.0,87.0,20.0,1.221,0,s251
smaller_sooner,36.0,140.0,20.0,1.82,0,s251
smaller_sooner,35.0,171.0,20.0,0.807,0,s251
smaller_sooner,34.0,43.0,20.0,0.83,0,s251
larger_later,79.0,92.0,20.0,1.72,0,s358
smaller_sooner,61.0,141.0,20.0,1.645,0,s358
larger_later,43.0,38.0,20.0,1.737,0,s358
smaller_sooner,66.0,145.0,20.0,1.787,0,s358
smaller_sooner,30.0,23.0,20.0,2.426,0,s358
larger_later,32.0,57.0,20.0,2.735,0,s358
smaller_sooner,27.0,91.0,20.0,1.565,0,s358
smaller_sooner,43.0,120.0,20.0,2.769,0,s358
larger_later,75.0,60.0,20.0,1.596,0,s358
smaller_sooner,34.0,176.0,20.0,1.261,0,s358
smaller_sooner,24.0,38.0,20.0,1.92,0,s358
smaller_sooner,82.0,74.0,20.0,1.956,0,s358
larger_later,58.0,53.0,20.0,1.809,0,s358
larger_later,54.0,23.0,20.0,1.841,0,s358
smaller_sooner,41.0,55.0,20.0,2.7,0,s358
smaller_sooner,77.0,142.0,20.0,1.624,0,s358
smaller_sooner,25.0,108.0,20.0,1.277,0,s358
smaller_sooner,33.0,163.0,20.0,2.107,0,s358
smaller_sooner,29.0,75.0,20.0,1.335,0,s358
smaller_sooner,45.0,157.0,20.0,1.455,0,s358
smaller_sooner,31.0,74.0,20.0,1.126,0,s358
larger_later,80.0,39.0,20.0,1.331,0,s358
smaller_sooner,22.0,21.0,20.0,2.37,0,s358
smaller_sooner,52.0,139.0,20.0,1.726,0,s358
smaller_sooner,54.0,126.0,20.0,1.491,0,s358
smaller_sooner,23.0,176.0,20.0,1.027,0,s358
smaller_sooner,24.0,87.0,20.0,1.08,0,s358
smaller_sooner,36.0,140.0,20.0,1.597,0,s358
smaller_sooner,35.0,171.0,20.0,1.67,0,s358
smaller_sooner,34.0,43.0,20.0,1.34,0,s358
larger_later,74.0,121.0,20.0,2.774,0,s358
smaller_sooner,45.0,107.0,20.0,1.71,0,s358
larger_later,77.0,24.0,20.0,1.481,0,s358
smaller_sooner,39.0,161.0,20.0,2.496,0,s358
larger_later,62.0,180.0,20.0,2.655,0,s358
smaller_sooner,24.0,139.0,20.0,0.83,0,s358
larger_later,58.0,72.0,20.0,2.312,0,s358
larger_later,56.0,93.0,20.0,1.994,0,s358
larger_later,45.0,26.0,20.0,1.278,0,s358
smaller_sooner,23.0,42.0,20.0,1.12,0,s358
larger_later,50.0,41.0,20.0,1.625,0,s358
smaller_sooner,25.0,176.0,20.0,1.23,0,s358
larger_later,54.0,22.0,20.0,2.344,0,s358
smaller_sooner,29.0,44.0,20.0,3.168,0,s358
smaller_sooner,24.0,89.0,20.0,1.004,0,s358
smaller_sooner,23.0,77.0,20.0,1.327,0,s358
smaller_sooner,27.0,130.0,20.0,0.922,0,s358
smaller_sooner,23.0,134.0,20.0,0.94,0,s358
smaller_sooner,55.0,107.0,20.0,1.96,0,s358
smaller_sooner,44.0,143.0,20.0,1.083,0,s358
smaller_sooner,23.0,110.0,20.0,0.744,0,s358
larger_later,65.0,156.0,20.0,1.839,0,s358
smaller_sooner,22.0,27.0,20.0,0.841,0,s358
larger_later,50.0,59.0,20.0,1.477,0,s358
smaller_sooner,85.0,129.0,20.0,4.507,0,s358
larger_later,66.0,58.0,20.0,3.265,0,s358
smaller_sooner,49.0,172.0,20.0,1.691,0,s358
larger_later,73.0,44.0,20.0,1.906,0,s358
larger_later,58.0,73.0,20.0,2.032,0,s358
larger_later,71.0,76.0,20.0,0.807,0,s358
larger_later,67.0,74.0,20.0,1.077,0,s358
smaller_sooner,29.0,58.0,20.0,1.612,0,s358
smaller_sooner,39.0,104.0,20.0,1.867,0,s358
smaller_sooner,33.0,103.0,20.0,0.864,0,s358
smaller_sooner,33.0,78.0,20.0,0.735,0,s358
larger_later,74.0,52.0,20.0,1.572,0,s358
smaller_sooner,28.0,132.0,20.0,0.947,0,s358
smaller_sooner,28.0,59.0,20.0,2.499,0,s358
smaller_sooner,28.0,163.0,20.0,1.074,0,s358
smaller_sooner,32.0,74.0,20.0,1.628,0,s358
larger_later,57.0,89.0,20.0,0.979,0,s358
larger_later,70.0,108.0,20.0,1.863,0,s358
larger_later,72.0,95.0,20.0,1.494,0,s358
larger_later,30.0,36.0,20.0,2.59,0,s358
smaller_sooner,41.0,129.0,20.0,1.285,0,s358
larger_later,78.0,129.0,20.0,1.366,0,s358
larger_later,71.0,88.0,20.0,0.933,0,s358
larger_later,65.0,159.0,20.0,2.151,0,s358
smaller_sooner,24.0,125.0,20.0,0.894,0,s358
larger_later,58.0,36.0,20.0,0.86,0,s358
larger_later,63.0,37.0,20.0,0.789,0,s358
larger_later,75.0,41.0,20.0,1.314,0,s358
larger_later,45.0,72.0,20.0,1.345,0,s358
smaller_sooner,25.0,74.0,20.0,0.702,0,s358
larger_later,65.0,137.0,20.0,0.774,0,s358
smaller_sooner,49.0,140.0,20.0,0.864,0,s358
larger_later,67.0,103.0,20.0,1.157,0,s358
larger_later,69.0,172.0,20.0,1.119,0,s358
larger_later,66.0,71.0,20.0,0.847,0,s358
larger_later,71.0,176.0,20.0,0.802,0,s358
smaller_sooner,31.0,76.0,20.0,1.165,0,s358
larger_later,43.0,19.0,20.0,1.679,0,s358
larger_later,60.0,124.0,20.0,1.568,0,s358
smaller_sooner,27.0,142.0,20.0,1.271,0,s358
smaller_sooner,25.0,70.0,20.0,1.732,0,s358
larger_later,44.0,92.0,20.0,0.936,0,s358
larger_later,41.0,27.0,20.0,0.668,0,s358
larger_later,64.0,89.0,20.0,0.992,0,s358
larger_later,78.0,108.0,20.0,0.688,0,s358
larger_later,80.0,145.0,20.0,0.89,0,s358
larger_later,41.0,174.0,20.0,2.536,0,s358
larger_later,42.0,145.0,20.0,1.356,0,s358
larger_later,36.0,114.0,20.0,0.782,0,s358
larger_later,58.0,55.0,20.0,0.836,0,s358
larger_later,81.0,58.0,20.0,1.184,0,s358
smaller_sooner,32.0,111.0,20.0,1.597,0,s358
smaller_sooner,25.0,141.0,20.0,1.534,0,s358
larger_later,67.0,23.0,20.0,0.938,0,s358
larger_later,77.0,161.0,20.0,0.792,0,s358
larger_later,55.0,163.0,20.0,0.825,0,s358
larger_later,40.0,159.0,20.0,0.73,0,s358
larger_later,76.0,161.0,20.0,0.94,0,s358
larger_later,48.0,128.0,20.0,0.98,0,s358
smaller_sooner,39.0,95.0,20.0,0.879,0,s358
larger_later,83.0,105.0,20.0,0.679,0,s358
larger_later,67.0,41.0,20.0,0.627,0,s358
larger_later,56.0,172.0,20.0,0.602,0,s358
smaller_sooner,28.0,123.0,20.0,0.882,0,s358
smaller_sooner,50.0,129.0,20.0,1.394,0,s358
smaller_sooner,23.0,61.0,20.0,1.11,0,s358
larger_later,79.0,92.0,20.0,1.256,0,s373
smaller_sooner,61.0,141.0,20.0,1.678,0,s373
larger_later,43.0,38.0,20.0,1.534,0,s373
smaller_sooner,66.0,145.0,20.0,1.465,0,s373
larger_later,30.0,23.0,20.0,1.158,0,s373
smaller_sooner,32.0,57.0,20.0,1.402,0,s373
smaller_sooner,27.0,91.0,20.0,2.016,0,s373
smaller_sooner,43.0,120.0,20.0,1.55,0,s373
larger_later,75.0,60.0,20.0,0.785,0,s373
smaller_sooner,34.0,176.0,20.0,1.008,0,s373
smaller_sooner,24.0,38.0,20.0,1.805,0,s373
larger_later,82.0,74.0,20.0,1.963,0,s373
larger_later,58.0,53.0,20.0,2.092,0,s373
larger_later,54.0,23.0,20.0,1.426,0,s373
larger_later,41.0,55.0,20.0,1.386,0,s373
smaller_sooner,77.0,142.0,20.0,1.585,0,s373
smaller_sooner,25.0,108.0,20.0,2.648,0,s373
smaller_sooner,33.0,163.0,20.0,1.718,0,s373
smaller_sooner,29.0,75.0,20.0,1.611,0,s373
smaller_sooner,45.0,157.0,20.0,1.269,0,s373
smaller_sooner,31.0,74.0,20.0,1.256,0,s373
larger_later,80.0,39.0,20.0,1.779,0,s373
smaller_sooner,22.0,21.0,20.0,2.468,0,s373
smaller_sooner,52.0,139.0,20.0,1.292,0,s373
smaller_sooner,54.0,126.0,20.0,1.089,0,s373
smaller_sooner,23.0,176.0,20.0,1.018,0,s373
smaller_sooner,24.0,87.0,20.0,1.608,0,s373
smaller_sooner,36.0,140.0,20.0,1.204,0,s373
smaller_sooner,35.0,171.0,20.0,0.811,0,s373
smaller_sooner,34.0,43.0,20.0,0.943,0,s373
smaller_sooner,74.0,121.0,20.0,1.932,0,s373
smaller_sooner,45.0,107.0,20.0,2.15,0,s373
larger_later,77.0,24.0,20.0,2.08,0,s373
smaller_sooner,39.0,161.0,20.0,1.146,0,s373
larger_later,62.0,180.0,20.0,2.678,0,s373
smaller_sooner,24.0,139.0,20.0,1.689,0,s373
larger_later,58.0,72.0,20.0,1.799,0,s373
smaller_sooner,56.0,93.0,20.0,1.606,0,s373
larger_later,45.0,26.0,20.0,1.724,0,s373
smaller_sooner,23.0,42.0,20.0,1.301,0,s373
larger_later,50.0,41.0,20.0,1.824,0,s373
smaller_sooner,25.0,176.0,20.0,1.084,0,s373
larger_later,54.0,22.0,20.0,1.436,0,s373
smaller_sooner,29.0,44.0,20.0,1.202,0,s373
smaller_sooner,24.0,89.0,20.0,1.406,0,s373
smaller_sooner,23.0,77.0,20.0,1.28,0,s373
smaller_sooner,27.0,130.0,20.0,0.894,0,s373
smaller_sooner,23.0,134.0,20.0,0.749,0,s373
smaller_sooner,55.0,107.0,20.0,0.958,0,s373
smaller_sooner,44.0,143.0,20.0,1.185,0,s373
smaller_sooner,23.0,110.0,20.0,0.76,0,s373
smaller_sooner,65.0,156.0,20.0,2.006,0,s373
smaller_sooner,22.0,27.0,20.0,0.848,0,s373
larger_later,50.0,59.0,20.0,1.311,0,s373
larger_later,85.0,129.0,20.0,2.645,0,s373
larger_later,66.0,58.0,20.0,1.904,0,s373
smaller_sooner,49.0,172.0,20.0,1.104,0,s373
larger_later,73.0,44.0,20.0,1.436,0,s373
smaller_sooner,58.0,73.0,20.0,1.118,0,s373
smaller_sooner,71.0,76.0,20.0,1.474,0,s373
smaller_sooner,67.0,74.0,20.0,2.45,0,s373
smaller_sooner,29.0,58.0,20.0,1.698,0,s373
smaller_sooner,39.0,104.0,20.0,1.244,0,s373
smaller_sooner,33.0,103.0,20.0,1.07,0,s373
smaller_sooner,33.0,78.0,20.0,0.956,0,s373
larger_later,74.0,52.0,20.0,1.205,0,s373
smaller_sooner,28.0,132.0,20.0,0.995,0,s373
smaller_sooner,28.0,59.0,20.0,1.446,0,s373
smaller_sooner,28.0,163.0,20.0,0.777,0,s373
smaller_sooner,32.0,74.0,20.0,1.529,0,s373
smaller_sooner,57.0,89.0,20.0,1.309,0,s373
larger_later,70.0,108.0,20.0,1.795,0,s373
larger_later,72.0,95.0,20.0,2.396,0,s373
smaller_sooner,30.0,36.0,20.0,2.389,0,s373
smaller_sooner,41.0,129.0,20.0,1.186,0,s373
smaller_sooner,78.0,129.0,20.0,1.494,0,s373
smaller_sooner,71.0,88.0,20.0,1.398,0,s373
larger_later,65.0,159.0,20.0,1.626,0,s373
smaller_sooner,24.0,125.0,20.0,1.176,0,s373
larger_later,58.0,36.0,20.0,2.737,0,s373
larger_later,63.0,37.0,20.0,2.32,0,s373
larger_later,75.0,41.0,20.0,0.846,0,s373
smaller_sooner,45.0,72.0,20.0,1.624,0,s373
smaller_sooner,25.0,74.0,20.0,2.356,0,s373
smaller_sooner,65.0,137.0,20.0,1.444,0,s373
smaller_sooner,49.0,140.0,20.0,1.461,0,s373
larger_later,67.0,103.0,20.0,1.234,0,s373
smaller_sooner,69.0,172.0,20.0,1.888,0,s373
larger_later,66.0,71.0,20.0,1.917,0,s373
smaller_sooner,71.0,176.0,20.0,1.365,0,s373
smaller_sooner,31.0,76.0,20.0,0.945,0,s373
larger_later,43.0,19.0,20.0,3.124,0,s373
smaller_sooner,60.0,124.0,20.0,1.394,0,s373
smaller_sooner,27.0,142.0,20.0,1.597,0,s373
smaller_sooner,25.0,70.0,20.0,1.555,0,s373
smaller_sooner,44.0,92.0,20.0,1.996,0,s373
larger_later,41.0,27.0,20.0,2.861,0,s373
larger_later,64.0,89.0,20.0,1.627,0,s373
larger_later,78.0,108.0,20.0,1.412,0,s373
smaller_sooner,80.0,145.0,20.0,1.626,0,s373
smaller_sooner,41.0,174.0,20.0,1.684,0,s373
smaller_sooner,42.0,145.0,20.0,2.054,0,s373
smaller_sooner,36.0,114.0,20.0,1.041,0,s373
smaller_sooner,58.0,55.0,20.0,2.082,0,s373
larger_later,81.0,58.0,20.0,2.008,0,s373
smaller_sooner,32.0,111.0,20.0,0.983,0,s373
smaller_sooner,25.0,141.0,20.0,1.501,0,s373
larger_later,67.0,23.0,20.0,3.784,0,s373
smaller_sooner,77.0,161.0,20.0,1.324,0,s373
smaller_sooner,55.0,163.0,20.0,1.474,0,s373
smaller_sooner,40.0,159.0,20.0,1.67,0,s373
larger_later,76.0,161.0,20.0,1.923,0,s373
smaller_sooner,48.0,128.0,20.0,1.048,0,s373
smaller_sooner,39.0,95.0,20.0,1.746,0,s373
larger_later,83.0,105.0,20.0,1.673,0,s373
larger_later,67.0,41.0,20.0,1.538,0,s373
smaller_sooner,56.0,172.0,20.0,1.009,0,s373
smaller_sooner,28.0,123.0,20.0,0.789,0,s373
smaller_sooner,50.0,129.0,20.0,1.783,0,s373
smaller_sooner,23.0,61.0,20.0,1.149,0,s373
larger_later,74.0,121.0,20.0,0.977,0,s465
larger_later,45.0,107.0,20.0,0.873,0,s465
larger_later,77.0,24.0,20.0,0.923,0,s465
larger_later,39.0,161.0,20.0,0.795,0,s465
larger_later,62.0,180.0,20.0,0.759,0,s465
larger_later,24.0,139.0,20.0,0.982,0,s465
larger_later,58.0,72.0,20.0,0.944,0,s465
larger_later,56.0,93.0,20.0,0.688,0,s465
larger_later,45.0,26.0,20.0,0.726,0,s465
larger_later,23.0,42.0,20.0,0.8,0,s465
larger_later,50.0,41.0,20.0,0.723,0,s465
larger_later,25.0,176.0,20.0,0.756,0,s465
larger_later,54.0,22.0,20.0,0.905,0,s465
larger_later,29.0,44.0,20.0,0.561,0,s465
larger_later,24.0,89.0,20.0,0.449,0,s465
larger_later,23.0,77.0,20.0,0.454,0,s465
larger_later,27.0,130.0,20.0,0.472,0,s465
larger_later,23.0,134.0,20.0,0.422,0,s465
larger_later,55.0,107.0,20.0,0.487,0,s465
larger_later,44.0,143.0,20.0,0.483,0,s465
larger_later,23.0,110.0,20.0,0.496,0,s465
larger_later,65.0,156.0,20.0,0.693,0,s465
larger_later,22.0,27.0,20.0,0.454,0,s465
larger_later,50.0,59.0,20.0,0.573,0,s465
larger_later,85.0,129.0,20.0,1.13,0,s465
larger_later,66.0,58.0,20.0,0.78,0,s465
larger_later,49.0,172.0,20.0,0.389,0,s465
larger_later,73.0,44.0,20.0,0.434,0,s465
larger_later,58.0,73.0,20.0,0.41,0,s465
larger_later,71.0,76.0,20.0,0.304,0,s465
larger_later,67.0,74.0,20.0,0.331,0,s465
larger_later,29.0,58.0,20.0,1.752,0,s465
larger_later,39.0,104.0,20.0,1.732,0,s465
larger_later,33.0,103.0,20.0,1.377,0,s465
larger_later,33.0,78.0,20.0,1.312,0,s465
larger_later,74.0,52.0,20.0,0.382,0,s465
larger_later,28.0,132.0,20.0,0.465,0,s465
larger_later,28.0,59.0,20.0,0.993,0,s465
larger_later,28.0,163.0,20.0,1.0,0,s465
larger_later,32.0,74.0,20.0,0.401,0,s465
larger_later,57.0,89.0,20.0,0.414,0,s465
larger_later,70.0,108.0,20.0,0.795,0,s465
larger_later,72.0,95.0,20.0,0.364,0,s465
larger_later,30.0,36.0,20.0,0.628,0,s465
larger_later,41.0,129.0,20.0,0.557,0,s465
larger_later,78.0,129.0,20.0,0.78,0,s465
larger_later,71.0,88.0,20.0,0.63,0,s465
larger_later,65.0,159.0,20.0,1.143,0,s465
larger_later,24.0,125.0,20.0,1.771,0,s465
larger_later,58.0,36.0,20.0,0.675,0,s465
larger_later,63.0,37.0,20.0,0.49,0,s465
larger_later,75.0,41.0,20.0,0.456,0,s465
larger_later,45.0,72.0,20.0,0.493,0,s465
larger_later,25.0,74.0,20.0,1.697,0,s465
larger_later,65.0,137.0,20.0,0.784,0,s465
larger_later,49.0,140.0,20.0,0.52,0,s465
larger_later,67.0,103.0,20.0,0.575,0,s465
larger_later,69.0,172.0,20.0,0.435,0,s465
larger_later,66.0,71.0,20.0,0.635,0,s465
larger_later,71.0,176.0,20.0,0.377,0,s465
larger_later,31.0,76.0,20.0,0.733,0,s465
larger_later,43.0,19.0,20.0,0.654,0,s465
