Subnum,trial,RT,choice,outcome,missed
116,61,0.33345717,3.0,-200,0
116,62,0.10245675,3.0,-200,0
116,63,0.71749906,3.0,1050,0
116,64,0.42093839,2.0,100,0
116,65,2.4063016,4.0,650,0
116,66,1.5256011,4.0,-100,0
116,67,0.70030489,4.0,-100,0
116,68,0.63757045,1.0,200,0
116,69,0.48594626,4.0,-100,0
116,70,0.65364785,4.0,-100,0
116,71,0.66975766,4.0,650,0
116,72,2.3493242,4.0,-100,0
116,73,1.1581712,2.0,100,0
116,74,1.9666571,1.0,-1050,0
116,75,0.55019491,3.0,-200,0
116,76,0.51006349,2.0,100,0
116,77,0.49982478,4.0,-100,0
116,78,0.95794169,4.0,-100,0
116,79,0.48564542,4.0,-100,0
116,80,0.46213374,4.0,650,0
116,81,0.55765771,4.0,-100,0
116,82,0.67609915,4.0,-100,0
116,83,0.71694116,4.0,-100,0
116,84,0.54971221,3.0,-200,0
116,85,0.4381089,1.0,200,0
116,86,0.41407076,2.0,-650,0
116,87,0.40497153,4.0,-100,0
116,88,0.28608435,3.0,-200,0
116,89,0.59775996,1.0,200,0
116,90,0.55803538,1.0,200,0
116,91,0.68585808,1.0,200,0
116,92,0.41348336,1.0,-1050,0
116,93,1.2057525,4.0,650,0
116,94,0.64525272,4.0,-100,0
116,95,0.42150148,2.0,100,0
116,96,0.53382446,3.0,-200,0
116,97,0.38957943,2.0,100,0
116,98,0.36552574,2.0,100,0
116,99,0.53316606,2.0,100,0
116,100,0.33403971,1.0,200,0
117,1,6.4706135,3.0,-200,0
117,2,0.88470046,4.0,-100,0
117,3,0.31725334,2.0,100,0
117,4,0.34158129,2.0,100,0
117,5,0.52411642,1.0,200,0
117,6,0.46103901,1.0,200,0
117,7,1.3252624,1.0,200,0
117,8,0.16521356,1.0,200,0
117,9,0.16076816,1.0,-1050,0
117,10,0.29286186,2.0,100,0
117,11,1.1570152,2.0,100,0
117,12,0.12404446,3.0,-200,0
117,13,0.56542816,4.0,-100,0
117,14,0.62013703,2.0,-650,0
117,15,0.54080197,1.0,200,0
117,16,0.40448883,1.0,200,0
117,17,0.33324548,1.0,200,0
117,18,0.35635648,1.0,200,0
117,19,0.36467997,1.0,-1050,0
117,20,0.30879078,3.0,-200,0
117,21,0.17142894,2.0,100,0
117,22,0.037189867,4.0,-100,0
117,23,0.38924748,2.0,100,0
117,24,0.34158745,2.0,100,0
117,25,0.14609152,1.0,200,0
117,26,0.10977595,1.0,200,0
117,27,0.17345179,1.0,200,0
117,28,0.11766731,1.0,200,0
117,29,0.13375703,2.0,100,0
117,30,0.055243754,2.0,-650,0
117,31,0.40403434,3.0,-200,0
117,32,0.021156555,4.0,-100,0
117,33,0.30069162,1.0,-1050,0
117,34,0.20173401,2.0,100,0
117,35,0.30882158,2.0,100,0
117,36,0.01323634,2.0,100,0
117,37,0.34116213,1.0,200,0
117,38,0.014648442,1.0,200,0
117,39,0.18144883,1.0,200,0
117,40,0.49327485,1.0,200,0
117,41,0.11475234,3.0,1050,0
117,42,0.35526045,2.0,100,0
117,43,0.38917357,2.0,-650,0
117,44,0.33357257,1.0,-1050,0
117,45,0.18800849,1.0,200,0
117,46,0.41259966,1.0,200,0
117,47,0.30129588,1.0,200,0
117,48,0.26112524,1.0,200,0
117,49,0.45311782,3.0,-200,0
117,50,0.09325443,3.0,-200,0
117,51,0.30140643,3.0,-200,0
117,52,0.84468509,1.0,-1050,0
117,53,0.2193911,1.0,200,0
117,54,0.29279864,1.0,200,0
117,55,0.18121769,1.0,200,0
117,56,0.17340737,1.0,200,0
117,57,0.14152553,1.0,-1050,0
117,58,0.1243897,1.0,200,0
117,59,0.09120014,1.0,200,0
117,60,0.13315925,1.0,200,0
117,61,0.28539516,1.0,200,0
117,62,0.78917681,2.0,100,0
117,63,0.076808444,2.0,100,0
117,64,0.38113633,2.0,100,0
117,65,0.27764514,2.0,100,0
117,66,0.077405248,2.0,-650,0
117,67,0.64602458,1.0,-1050,0
117,68,0.18889316,1.0,200,0
117,69,0.029451838,1.0,200,0
117,70,0.13401442,1.0,200,0
117,71,0.18858001,1.0,200,0
117,72,0.22080094,2.0,100,0
117,73,0.10081773,2.0,100,0
117,74,0.091704555,2.0,100,0
117,75,1.6613573,4.0,650,0
117,76,0.52556775,4.0,-100,0
117,77,0.27699387,4.0,-100,0
117,78,0.30933993,4.0,-100,0
117,79,1.1009941,4.0,-100,0
117,80,0.26104193,4.0,650,0
117,81,1.8456891,2.0,100,0
117,82,0.632195,2.0,-650,0
117,83,0.2056296,2.0,100,0
117,84,0.21077521,2.0,100,0
117,85,0.25228534,2.0,100,0
117,86,0.30956361,2.0,100,0
117,87,2.3177493,4.0,-100,0
117,88,1.269818,2.0,-650,0
117,89,0.22088684,2.0,100,0
117,90,0.17347967,2.0,100,0
117,91,0.22903787,2.0,100,0
117,92,2.0509504,2.0,100,0
117,93,1.7095497,3.0,-200,0
117,94,0.50867992,3.0,1050,0
117,95,3.2509212,4.0,-100,0
117,96,0.69289654,4.0,-100,0
117,97,0.33035288,4.0,-100,0
117,98,0.11712886,4.0,650,0
117,99,3.0932496,2.0,-650,0
117,100,0.21350865,2.0,100,0
118,1,2.2202125,3.0,-200,0
118,2,1.4641459,3.0,-200,0
118,3,0.5206979,3.0,-200,0
118,4,0.4079279,1.0,200,0
118,5,0.26409269,2.0,100,0
118,6,1.5044102,1.0,200,0
118,7,0.39194903,4.0,-100,0
118,8,0.18422007,1.0,200,0
118,9,0.49624225,1.0,200,0
118,10,0.51153849,1.0,-1050,0
118,11,0.45620516,2.0,100,0
118,12,0.53633172,3.0,-200,0
118,13,0.18403631,2.0,100,0
118,14,0.43961918,2.0,100,0
118,15,0.22397746,1.0,200,0
118,16,0.27938832,1.0,200,0
118,17,0.50356064,2.0,-650,0
118,18,0.31154237,1.0,200,0
118,19,0.18332277,4.0,-100,0
118,20,0.33542515,1.0,200,0
118,21,0.75148181,1.0,-1050,0
118,22,0.42367657,1.0,200,0
118,23,0.19174049,1.0,200,0
118,24,0.40778726,1.0,200,0
118,25,0.12771254,1.0,200,0
118,26,1.4635804,1.0,-1050,0
118,27,0.50373404,3.0,1050,0
118,28,0.47187472,3.0,-200,0
118,29,0.063254737,2.0,100,0
118,30,0.10359783,4.0,-100,0
118,31,0.26356763,1.0,200,0
118,32,0.22230541,1.0,200,0
118,33,0.67206945,3.0,-200,0
118,34,0.08006207,2.0,100,0
118,35,0.60818549,2.0,100,0
118,36,0.26403715,2.0,100,0
118,37,0.32007082,1.0,200,0
118,38,0.38404132,2.0,-650,0
118,39,0.52827153,1.0,200,0
118,40,0.30421558,1.0,-1050,0
118,41,0.91221738,2.0,100,0
118,42,0.74436673,2.0,100,0
118,43,0.88002486,2.0,100,0
118,44,0.36840856,2.0,100,0
118,45,0.41603147,2.0,-650,0
118,46,0.26427384,4.0,-100,0
118,47,0.29617955,4.0,650,0
118,48,0.25617255,4.0,-100,0
118,49,0.52034182,3.0,-200,0
118,50,2.3040605,1.0,200,0
118,51,0.33626441,1.0,200,0
118,52,0.61652267,1.0,200,0
118,53,0.37616235,1.0,200,0
118,54,0.34434968,1.0,-1050,0
118,55,0.81553016,2.0,100,0
118,56,0.28813532,2.0,100,0
118,57,0.29618687,2.0,100,0
118,58,0.040218908,3.0,-200,0
118,59,0.33621737,4.0,-100,0
118,60,0.3121619,4.0,-100,0
118,61,0.09504929,1.0,200,0
118,62,0.31247453,1.0,200,0
118,63,0.27204887,1.0,200,0
118,64,0.2879759,1.0,200,0
118,65,0.32027201,1.0,-1050,0
118,66,0.4961511,2.0,100,0
118,67,0.53607975,2.0,-650,0
118,68,2.0239249,3.0,1050,0
118,69,0.30416334,3.0,-200,0
118,70,0.65650199,2.0,100,0
118,71,0.44020167,2.0,100,0
118,72,0.25613146,1.0,200,0
118,73,0.39231268,1.0,200,0
118,74,0.28817918,2.0,100,0
118,75,0.25614841,1.0,200,0
118,76,1.3041105,2.0,100,0
118,77,0.36020547,1.0,200,0
118,78,0.86426888,2.0,-650,0
118,79,0.280029,1.0,-1050,0
118,80,0.28790168,3.0,-200,0
118,81,0.36818484,4.0,-100,0
118,82,0.49619461,4.0,650,0
118,83,0.491254,4.0,-100,0
118,84,0.3601812,3.0,-200,0
118,85,0.26425422,2.0,100,0
118,86,0.38415535,2.0,100,0
118,87,0.40797271,2.0,100,0
118,88,0.31218741,2.0,100,0
118,89,0.2884145,2.0,-650,0
118,90,0.41624188,2.0,100,0
118,91,0.29641691,2.0,100,0
118,92,0.27996049,2.0,100,0
118,93,0.29623825,2.0,100,0
118,94,0.44028786,2.0,-650,0
118,95,0.43221588,1.0,200,0
118,96,0.91220134,1.0,200,0
118,97,0.39223964,1.0,200,0
118,98,0.35213327,1.0,200,0
118,99,0.29609581,1.0,-1050,0
118,100,3.4322033,3.0,-200,0
119,1,3.5935665,2.0,100,0
119,2,2.2723361,3.0,-200,0
119,3,1.03656,1.0,200,0
119,4,0.25400456,1.0,200,0
119,5,0.56506229,2.0,100,0
119,6,0.68686786,4.0,-100,0
119,7,1.2350046,1.0,200,0
119,8,2.1151606,2.0,100,0
119,9,0.29517696,1.0,200,0
119,10,0.27628231,2.0,100,0
119,11,0.43981171,1.0,-1050,0
119,12,0.17595898,2.0,-650,0
119,13,0.51129367,3.0,-200,0
119,14,0.47958042,4.0,-100,0
119,15,0.52931985,1.0,200,0
119,16,0.20613174,1.0,200,0
119,17,0.16695821,2.0,100,0
119,18,0.43333887,3.0,-200,0
119,19,0.17180012,4.0,-100,0
119,20,0.37540101,2.0,100,0
119,21,0.20468753,2.0,100,0
119,22,0.20022653,2.0,100,0
119,23,0.17351371,2.0,-650,0
119,24,0.32528197,1.0,200,0
119,25,0.28549412,1.0,200,0
119,26,0.46179187,1.0,-1050,0
119,27,0.48487391,3.0,-200,0
119,28,0.23047094,4.0,-100,0
119,29,0.18932317,3.0,1050,0
119,30,0.59337233,3.0,-200,0
119,31,0.058187151,4.0,650,0
119,32,0.35158924,4.0,-100,0
119,33,0.21727726,2.0,100,0
119,34,0.27103486,2.0,100,0
119,35,1.1400749,2.0,100,0
119,36,0.47770247,3.0,-200,0
119,37,0.026423979,4.0,-100,0
119,38,0.90078892,1.0,200,0
119,39,0.40527131,1.0,200,0
119,40,0.18501194,2.0,100,0
119,41,0.22277595,3.0,-200,0
119,42,0.14281125,4.0,-100,0
119,43,0.53915538,2.0,-650,0
119,44,0.2334378,3.0,-200,0
119,45,0.39402562,4.0,-100,0
119,46,0.18151796,1.0,200,0
119,47,0.23130116,1.0,200,0
119,48,0.31179945,2.0,100,0
119,49,0.18959872,2.0,100,0
119,50,0.24883329,1.0,-1050,0
119,51,0.21282178,3.0,1050,0
119,52,0.20533232,3.0,-200,0
119,53,0.32145506,3.0,-200,0
119,54,0.47123579,4.0,650,0
119,55,0.26872478,4.0,-100,0
119,56,0.21391717,1.0,200,0
119,57,0.15808938,1.0,200,0
119,58,0.32026209,1.0,200,0
119,59,0.24349085,2.0,100,0
119,60,0.21284804,2.0,100,0
119,61,0.4617776,3.0,-200,0
119,62,0.32170468,4.0,-100,0
119,63,0.17334028,2.0,-650,0
119,64,0.29774898,1.0,200,0
119,65,0.4623621,1.0,-1050,0
119,66,0.6935245,3.0,-200,0
119,67,0.36490027,3.0,1050,0
119,68,1.5180537,3.0,-200,0
119,69,0.26778434,3.0,-200,0
119,70,0.1825884,3.0,-200,0
119,71,0.1907489,3.0,-200,0
119,72,0.1397011,3.0,1050,0
119,73,1.3959888,3.0,-200,0
119,74,0.078549672,3.0,-200,0
119,75,0.63544271,3.0,-200,0
119,76,0.37855265,3.0,-200,0
119,77,0.52163038,3.0,1050,0
119,78,0.88804099,2.0,100,0
119,79,0.1738139,2.0,100,0
119,80,0.35893185,2.0,100,0
119,81,1.1584907,1.0,200,0
119,82,0.48922663,1.0,200,0
119,83,0.94991532,3.0,-200,0
119,84,0.35060504,3.0,-200,0
119,85,0.32310447,3.0,-200,0
119,86,0.3279668,3.0,-200,0
119,87,0.36923451,3.0,1050,0
119,88,0.26599521,2.0,100,0
119,89,0.51761058,2.0,-650,0
119,90,1.1107502,1.0,200,0
119,91,0.83260772,1.0,200,0
119,92,1.3661659,4.0,-100,0
119,93,0.24984148,4.0,-100,0
119,94,0.093979517,2.0,100,0
119,95,0.32580714,2.0,100,0
119,96,0.35609984,2.0,100,0
119,97,0.71029968,2.0,100,0
119,98,1.2619916,2.0,-650,0
119,99,0.050568023,3.0,-200,0
119,100,0.61289199,1.0,-1050,0
120,1,4.2817085,3.0,-200,0
120,2,2.0711109,2.0,100,0
120,3,1.9201291,4.0,-100,0
120,4,3.8959986,4.0,-100,0
120,5,1.4242043,1.0,200,0
120,6,0.44810606,1.0,200,0
120,7,0.38444807,1.0,200,0
120,8,1.5362534,2.0,100,0
120,9,3.5204463,1.0,200,0
120,10,0.42411481,1.0,-1050,0
120,11,1.1761065,3.0,-200,0
120,12,0.69609587,4.0,-100,0
120,13,1.0721647,3.0,-200,0
120,14,0.47531642,2.0,100,0
120,15,0.2321665,2.0,100,0
120,16,0.18410125,2.0,-650,0
120,17,2.1124058,1.0,200,0
120,18,0.81610911,4.0,-100,0
120,19,0.36025148,3.0,-200,0
120,20,0.3761264,2.0,100,0
120,21,0.88810984,4.0,650,0
120,22,0.89617765,1.0,200,0
120,23,1.2163092,4.0,-100,0
120,24,0.15190753,2.0,100,0
120,25,0.49608913,3.0,1050,0
120,26,1.0882649,2.0,100,0
120,27,0.99218225,2.0,100,0
120,28,2.6005527,4.0,-100,0
120,29,0.50412722,4.0,-100,0
120,30,0.072397531,1.0,200,0
120,31,0.26337013,3.0,-200,0
120,32,0.38413186,3.0,-200,0
120,33,0.24834411,2.0,-650,0
120,34,0.49607652,1.0,200,0
120,35,0.48788397,4.0,-100,0
120,36,1.2482881,2.0,100,0
120,37,0.57636517,3.0,-200,0
120,38,0.51239708,1.0,-1050,0
120,39,2.040289,4.0,650,0
120,40,0.54416726,2.0,100,0
120,41,0.55222905,2.0,100,0
120,42,0.080305361,1.0,200,0
120,43,0.24003843,1.0,200,0
120,44,0.33620406,3.0,-200,0
120,45,0.44818492,1.0,200,0
120,46,0.048079225,2.0,100,0
120,47,1.3842216,4.0,-100,0
120,48,0.71235351,1.0,200,0
120,49,0.27217569,1.0,-1050,0
120,50,0.33626782,2.0,-650,0
120,51,0.41621889,3.0,1050,0
120,52,1.7444153,4.0,-100,0
120,53,0.32010329,3.0,-200,0
120,54,1.8721893,4.0,-100,0
120,55,0.4754004,2.0,100,0
120,56,0.24020519,2.0,100,0
120,57,0.10445181,1.0,200,0
120,58,0.41622668,3.0,-200,0
120,59,0.53941523,1.0,200,0
120,60,1.0323831,4.0,-100,0
120,61,0.14407718,2.0,100,0
120,62,0.25634663,2.0,100,0
120,63,0.48022165,2.0,-650,0
120,64,0.21601318,1.0,200,0
120,65,0.24029216,1.0,200,0
120,66,0.3360988,4.0,650,0
120,67,0.99243878,4.0,-100,0
120,68,0.80048059,3.0,-200,0
120,69,0.12012189,2.0,100,0
120,70,0.11201115,2.0,100,0
120,71,0.52038555,1.0,-1050,0
120,72,0.7681687,4.0,-100,0
120,73,0.39231703,3.0,-200,0
120,74,0.48030583,2.0,100,0
120,75,0.74403698,2.0,100,0
120,76,0.21625988,2.0,-650,0
120,77,0.34410532,1.0,200,0
120,78,0.25631034,1.0,200,0
120,79,1.3925011,4.0,-100,0
120,80,0.56813219,4.0,-100,0
120,81,0.024425645,3.0,1050,0
120,82,0.48817892,3.0,-200,0
120,83,0.93620144,4.0,650,0
120,84,0.56040957,1.0,200,0
120,85,0.28812475,1.0,200,0
120,86,0.24819559,2.0,100,0
120,87,0.24817166,2.0,100,0
120,88,0.95223934,3.0,-200,0
120,89,0.6883898,4.0,-100,0
120,90,0.30426661,1.0,-1050,0
120,91,1.3361772,2.0,100,0
120,92,1.5840978,2.0,100,0
120,93,0.1681187,3.0,-200,0
120,94,0.77626586,4.0,-100,0
120,95,0.5233537,1.0,200,0
120,96,0.24835729,1.0,200,0
120,97,0.023999778,2.0,-650,0
120,98,0.032241209,3.0,-200,0
120,99,0.81938181,4.0,-100,0
120,100,0.45608947,1.0,200,0
121,1,3.1942958,4.0,-100,0
121,2,1.5882759,4.0,-100,0
121,3,0.46436848,3.0,-200,0
121,4,0.35246851,1.0,200,0
121,5,0.26458244,4.0,-100,0
121,6,1.1290573,2.0,100,0
121,7,0.28023717,1.0,200,0
121,8,0.62451151,1.0,200,0
121,9,0.33620531,1.0,200,0
121,10,0.26464922,1.0,-1050,0
121,11,0.14440142,4.0,-100,0
121,12,0.73692108,3.0,-200,0
121,13,0.12092208,2.0,100,0
121,14,0.28119348,2.0,100,0
121,15,0.16887435,1.0,200,0
121,16,0.12100313,2.0,100,0
121,17,0.16092137,1.0,200,0
121,18,0.88115555,4.0,650,0
121,19,0.83244342,3.0,-200,0
121,20,0.58389953,2.0,-650,0
121,21,0.57782547,4.0,-100,0
121,22,0.22501398,1.0,200,0
121,23,0.12094153,2.0,100,0
121,24,0.24900195,2.0,100,0
121,25,0.35257743,2.0,100,0
121,26,0.13680892,3.0,-200,0
121,27,0.26464889,3.0,1050,0
121,28,1.0644531,1.0,200,0
121,29,2.5845813,4.0,-100,0
121,30,0.47484711,3.0,-200,0
121,31,0.1609298,1.0,-1050,0
121,32,0.04922271,2.0,100,0
121,33,0.11324076,2.0,-650,0
121,34,0.12110751,1.0,200,0
121,35,0.14484878,3.0,-200,0
121,36,0.23469222,1.0,200,0
121,37,0.40836274,1.0,200,0
121,38,0.30460896,3.0,-200,0
121,39,0.13293957,4.0,-100,0
121,40,0.060837895,2.0,100,0
121,41,0.2567614,2.0,100,0
121,42,0.17595692,2.0,100,0
121,43,0.31278724,3.0,-200,0
121,44,0.26447287,4.0,-100,0
121,45,0.22491349,3.0,1050,0
121,46,0.17744521,4.0,650,0
121,47,3.8326668,1.0,200,0
121,48,5.9110688,2.0,100,0
121,49,6.0891711,1.0,-1050,0
121,50,0.1684513,2.0,-650,0
121,51,1.8331624,4.0,-100,0
121,52,0.36070806,4.0,-100,0
121,53,0.36691407,4.0,-100,0
121,54,0.46349159,4.0,-100,0
121,55,0.18500367,4.0,650,0
121,56,0.43242883,3.0,-200,0
121,57,0.20918128,3.0,-200,0
121,58,0.20858156,3.0,-200,0
121,59,0.33659561,3.0,-200,0
121,60,0.18340452,3.0,1050,0
121,61,0.55870661,2.0,100,0
121,62,0.26476171,2.0,100,0
121,63,0.32109552,2.0,100,0
121,64,0.33681054,2.0,100,0
121,65,0.41599479,1.0,200,0
121,66,0.30346008,1.0,200,0
121,67,0.18457155,1.0,200,0
121,68,0.19166773,1.0,200,0
121,69,9.8327896,4.0,-100,0
121,70,1.153075,2.0,-650,0
121,71,0.33426836,1.0,-1050,0
121,72,0.20012124,3.0,-200,0
121,73,0.16844255,3.0,-200,0
121,74,0.12074379,3.0,-200,0
121,75,0.24851893,3.0,-200,0
121,76,0.2404541,3.0,1050,0
121,77,0.41659808,4.0,-100,0
121,78,0.23286712,4.0,-100,0
121,79,0.15291782,4.0,-100,0
121,80,0.29695908,4.0,650,0
121,81,0.42503732,2.0,100,0
121,82,0.25655263,2.0,100,0
121,83,0.12045689,2.0,100,0
121,84,0.19998898,2.0,100,0
121,85,0.20842498,1.0,200,0
121,86,0.21637148,1.0,200,0
121,87,0.12831748,1.0,200,0
121,88,2.4009527,1.0,200,0
121,89,10.000713,2.0,-650,0
121,90,1.4731873,2.0,100,0
121,91,0.31259111,2.0,100,0
121,92,0.26471794,2.0,100,0
121,93,0.1682675,2.0,100,0
121,94,0.6892421,4.0,-100,0
121,95,0.32033046,4.0,-100,0
121,96,0.20929993,4.0,-100,0
121,97,0.25664858,4.0,-100,0
121,98,0.28828124,4.0,650,0
121,99,0.29639177,3.0,-200,0
121,100,0.23227485,3.0,-200,0
122,1,4.4914447,1.0,200,0
122,2,2.4641753,4.0,-100,0
122,3,0.59972641,3.0,-200,0
122,4,0.4002496,2.0,100,0
122,5,0.40822406,1.0,200,0
122,6,0.68843958,1.0,200,0
122,7,0.60041143,1.0,200,0
122,8,0.81619932,1.0,-1050,0
122,9,0.38431688,3.0,-200,0
122,10,0.3042713,2.0,100,0
122,11,0.3762657,2.0,100,0
122,12,0.71247572,4.0,-100,0
122,13,0.62421843,3.0,-200,0
122,14,0.20821706,1.0,200,0
122,15,0.52025902,1.0,200,0
122,16,0.28813896,1.0,200,0
122,17,0.57638117,2.0,100,0
122,18,0.52026162,2.0,-650,0
122,19,0.64821047,1.0,200,0
122,20,0.46437816,1.0,-1050,0
122,21,0.38417031,3.0,-200,0
122,22,0.22439093,4.0,-100,0
122,23,0.36806658,1.0,200,0
122,24,0.76010748,1.0,200,0
122,25,0.47223348,1.0,200,0
122,26,0.32797476,2.0,100,0
122,27,0.97637361,1.0,200,0
122,28,0.56822575,1.0,-1050,0
122,29,0.69585869,2.0,100,0
122,30,0.52022704,2.0,100,0
122,31,0.30414941,3.0,1050,0
122,32,2.2083056,3.0,-200,0
122,33,0.60805666,4.0,-100,0
122,34,0.28825653,1.0,200,0
122,35,0.63217803,1.0,200,0
122,36,0.55222866,1.0,200,0
122,37,0.50420481,2.0,100,0
122,38,0.52797533,3.0,-200,0
122,39,0.44772359,4.0,650,0
122,40,0.76048738,1.0,200,0
122,41,0.44006408,1.0,-1050,0
122,42,0.52032739,2.0,-650,0
122,43,0.27238379,1.0,200,0
122,44,0.46409909,1.0,200,0
122,45,0.29625658,1.0,200,0
122,46,0.26405461,3.0,-200,0
122,47,0.22435052,4.0,-100,0
122,48,0.48042112,1.0,200,0
122,49,0.32775766,2.0,100,0
122,50,0.30421494,1.0,-1050,0
122,51,0.30366507,2.0,100,0
122,52,0.27213199,1.0,200,0
122,53,0.42431425,1.0,200,0
122,54,0.4322258,4.0,-100,0
122,55,0.24002215,3.0,-200,0
122,56,0.23244003,2.0,100,0
122,57,0.27214605,1.0,200,0
122,58,0.35212017,2.0,100,0
122,59,0.4242923,1.0,200,0
122,60,0.62432859,2.0,-650,0
122,61,0.23201575,1.0,-1050,0
122,62,0.20826988,4.0,-100,0
122,63,0.28003448,3.0,1050,0
122,64,0.88021548,3.0,-200,0
122,65,0.26415873,1.0,200,0
122,66,0.43207229,4.0,-100,0
122,67,0.22438373,2.0,100,0
122,68,0.21612927,1.0,200,0
122,69,0.21604376,1.0,200,0
122,70,0.28031075,1.0,200,0
122,71,0.28829695,2.0,100,0
122,72,0.77607077,2.0,100,0
122,73,0.36825283,4.0,650,0
122,74,0.69611081,3.0,-200,0
122,75,0.64024028,1.0,-1050,0
122,76,0.30428451,2.0,100,0
122,77,0.4319152,2.0,-650,0
122,78,0.24020116,1.0,200,0
122,79,0.26411993,1.0,200,0
122,80,0.27218312,1.0,200,0
122,81,0.28826788,2.0,100,0
122,82,0.32021022,4.0,-100,0
122,83,0.48014751,1.0,200,0
122,84,0.46441748,3.0,-200,0
122,85,0.27203522,1.0,-1050,0
122,86,0.48827107,2.0,100,0
122,87,0.12807022,1.0,200,0
122,88,0.19987953,1.0,200,0
122,89,0.25614198,1.0,200,0
122,90,0.45616452,2.0,100,0
122,91,0.76834051,1.0,200,0
122,92,0.31217331,2.0,100,0
122,93,0.4964155,1.0,-1050,0
122,94,0.25620622,2.0,-650,0
122,95,0.56032669,1.0,200,0
122,96,0.28008831,1.0,200,0
122,97,0.60021895,3.0,-200,0
122,98,0.21613583,4.0,-100,0
122,99,0.23223363,3.0,1050,0
122,100,0.46427619,2.0,100,0
123,1,3.6061758,4.0,-100,0
123,2,1.1112568,4.0,-100,0
123,3,1.0999914,3.0,-200,0
123,4,1.5084491,2.0,100,0
123,5,1.1246597,2.0,100,0
123,6,0.78091589,1.0,200,0
123,7,0.43620179,1.0,200,0
123,8,1.3891246,3.0,-200,0
123,9,0.58081993,1.0,200,0
123,10,0.47695432,1.0,200,0
123,11,1.1001386,2.0,100,0
123,12,0.51690485,2.0,100,0
123,13,0.90258966,4.0,-100,0
123,14,0.5184382,2.0,-650,0
123,15,0.66098747,4.0,-100,0
123,16,0.78914407,3.0,-200,0
123,17,0.29284208,3.0,-200,0
123,18,0.90955616,1.0,-1050,0
123,19,0.44514963,4.0,650,0
123,20,0.32243591,4.0,-100,0
123,21,0.5490415,1.0,200,0
123,22,0.43715324,2.0,100,0
123,23,0.40521466,3.0,1050,0
123,24,0.4841445,1.0,200,0
123,25,0.25284746,4.0,-100,0
123,26,0.18107862,2.0,100,0
123,27,0.17285142,3.0,-200,0
123,28,0.2633293,1.0,200,0
123,29,0.26879552,4.0,-100,0
123,30,0.22017431,1.0,200,0
123,31,0.19497466,2.0,100,0
123,32,0.36482876,3.0,-200,0
123,33,0.57239368,1.0,-1050,0
123,34,0.21344997,4.0,-100,0
123,35,0.22939251,1.0,200,0
123,36,0.220433,2.0,100,0
123,37,1.0403019,3.0,-200,0
123,38,0.24553896,4.0,650,0
123,39,0.364903,2.0,-650,0
123,40,0.42157831,1.0,200,0
123,41,0.17208118,4.0,-100,0
123,42,0.26885905,1.0,200,0
123,43,0.21354236,3.0,-200,0
123,44,0.14085773,2.0,100,0
123,45,0.17271883,3.0,1050,0
123,46,1.4047323,1.0,200,0
123,47,0.54063243,4.0,-100,0
123,48,0.24300101,3.0,-200,0
123,49,0.13254689,2.0,100,0
123,50,0.23669161,3.0,-200,0
123,51,0.22922654,1.0,-1050,0
123,52,0.49293674,3.0,-200,0
123,53,0.16510301,1.0,200,0
123,54,0.18169974,2.0,100,0
123,55,0.28439508,4.0,-100,0
123,56,0.36514678,4.0,-100,0
123,57,0.173456,3.0,-200,0
123,58,0.092089673,4.0,650,0
123,59,0.29339998,1.0,200,0
123,60,0.88529078,1.0,200,0
123,61,0.14924962,2.0,100,0
123,62,0.11695737,2.0,-650,0
123,63,0.15766712,4.0,-100,0
123,64,0.19680916,1.0,200,0
123,65,0.41379716,1.0,-1050,0
123,66,0.18895378,3.0,1050,0
123,67,1.1708305,4.0,-100,0
123,68,0.028123698,1.0,200,0
123,69,0.34950377,3.0,-200,0
123,70,0.10128584,2.0,100,0
123,71,0.38900791,1.0,200,0
123,72,0.21089548,2.0,100,0
123,73,0.32484614,3.0,-200,0
123,74,0.23411573,1.0,200,0
123,75,0.11653724,4.0,-100,0
123,76,0.18111363,2.0,100,0
123,77,0.29320872,3.0,-200,0
123,78,0.17367482,1.0,200,0
123,79,0.32071681,2.0,100,0
123,80,0.11645685,1.0,-1050,0
123,81,0.10142329,4.0,-100,0
123,82,0.14053615,3.0,-200,0
123,83,0.16395544,2.0,-650,0
123,84,0.14877373,3.0,1050,0
123,85,0.42862909,1.0,200,0
123,86,0.91730229,4.0,650,0
123,87,0.3332685,3.0,-200,0
123,88,0.17158714,2.0,100,0
123,89,0.12511877,3.0,-200,0
123,90,0.45328834,2.0,100,0
123,91,0.16445856,1.0,200,0
123,92,0.58139145,4.0,-100,0
123,93,0.17314609,3.0,-200,0
123,94,0.13171182,2.0,100,0
123,95,0.10551274,3.0,-200,0
123,96,0.52469248,1.0,200,0
123,97,0.22084438,1.0,200,0
123,98,0.26955084,4.0,-100,0
123,99,0.16542038,1.0,-1050,0
123,100,0.18868374,3.0,1050,0
124,1,4.4286975,1.0,200,0
124,2,3.3808627,4.0,-100,0
124,3,2.0608192,3.0,-200,0
124,4,0.88191807,3.0,-200,0
124,5,2.7706853,1.0,200,0
124,6,1.2244213,1.0,200,0
124,7,2.2399593,2.0,100,0
124,8,1.3676163,2.0,100,0
124,9,1.3857351,1.0,200,0
124,10,0.80408329,1.0,-1050,0
124,11,0.88539646,3.0,-200,0
124,12,0.56268468,2.0,100,0
124,13,0.42825434,2.0,100,0
124,14,1.3531378,3.0,-200,0
124,15,0.79742411,2.0,-650,0
